日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
23/5/2019,2,中西区,N.A.,20,29,29,84,30,5
23/5/2019,3,中西区,N.A.,17,18,18,93,26,4
23/5/2019,4,中西区,N.A.,17,21,21,93,24,4
23/5/2019,5,中西区,N.A.,17,13,14,97,24,4
23/5/2019,6,中西区,N.A.,17,15,15,91,25,4
23/5/2019,7,中西区,N.A.,17,34,35,75,24,4
23/5/2019,8,中西区,N.A.,19,55,58,58,27,4
23/5/2019,9,中西区,N.A.,23,62,68,57,30,4
23/5/2019,10,中西区,N.A.,21,67,71,57,30,5
23/5/2019,11,中西区,N.A.,29,68,75,58,48,5
23/5/2019,12,中西区,N.A.,31,53,60,77,49,6
23/5/2019,13,中西区,N.A.,20,42,47,91,25,4
23/5/2019,14,中西区,N.A.,13,46,52,87,13,3
23/5/2019,15,中西区,N.A.,16,49,55,90,17,3
23/5/2019,16,中西区,N.A.,23,54,59,N.A.,30,2
23/5/2019,17,中西区,N.A.,29,63,67,60,43,2
23/5/2019,18,中西区,N.A.,28,64,66,65,43,2
23/5/2019,19,中西区,N.A.,25,49,49,100,44,2
23/5/2019,20,中西区,N.A.,33,47,47,114,58,3
23/5/2019,21,中西区,N.A.,37,39,39,124,61,3
23/5/2019,22,中西区,N.A.,37,30,31,126,56,3
23/5/2019,23,中西区,N.A.,45,27,27,125,68,3
23/5/2019,24,中西区,N.A.,37,28,29,117,57,3
24/5/2019,1,中西区,N.A.,24,27,28,107,33,3
24/5/2019,2,中西区,N.A.,18,17,18,113,27,3
24/5/2019,3,中西区,N.A.,22,14,15,114,37,3
24/5/2019,4,中西区,N.A.,24,12,12,113,39,4
24/5/2019,5,中西区,N.A.,27,11,11,118,44,4
24/5/2019,6,中西区,N.A.,27,16,16,106,41,3
24/5/2019,7,中西区,N.A.,20,16,17,103,29,4
24/5/2019,8,中西区,N.A.,16,30,31,89,25,4
24/5/2019,9,中西区,N.A.,20,41,43,79,29,4
24/5/2019,10,中西区,N.A.,23,45,49,76,34,4
24/5/2019,11,中西区,N.A.,24,45,49,78,36,4
24/5/2019,12,中西区,N.A.,26,44,47,82,40,3
24/5/2019,13,中西区,N.A.,27,51,56,79,42,3
24/5/2019,14,中西区,N.A.,25,51,56,83,35,3
24/5/2019,15,中西区,N.A.,26,45,48,93,38,3
24/5/2019,16,中西区,N.A.,30,50,52,96,48,4
24/5/2019,17,中西区,N.A.,30,46,48,98,47,3
24/5/2019,18,中西区,N.A.,32,45,46,109,50,3
24/5/2019,19,中西区,N.A.,33,49,50,106,50,4
24/5/2019,20,中西区,N.A.,34,37,37,106,51,4
24/5/2019,21,中西区,N.A.,31,37,37,95,45,4
24/5/2019,22,中西区,N.A.,32,30,30,104,44,4
24/5/2019,23,中西区,N.A.,27,31,31,96,39,4
24/5/2019,24,中西区,N.A.,23,30,30,87,35,4
25/5/2019,1,中西区,N.A.,19,25,26,81,28,4
25/5/2019,2,中西区,N.A.,15,23,23,76,24,4
25/5/2019,3,中西区,N.A.,13,19,19,72,22,4
25/5/2019,4,中西区,N.A.,14,19,19,80,23,5
25/5/2019,5,中西区,N.A.,18,17,17,76,29,4
25/5/2019,6,中西区,N.A.,16,18,18,78,29,4
25/5/2019,7,中西区,N.A.,16,22,23,76,30,4
25/5/2019,8,中西区,N.A.,15,25,27,71,27,4
25/5/2019,9,中西区,N.A.,17,31,35,65,30,4
25/5/2019,10,中西区,N.A.,17,53,67,43,28,5
25/5/2019,11,中西区,N.A.,17,51,69,43,28,5
25/5/2019,12,中西区,N.A.,19,50,68,40,30,5
25/5/2019,13,中西区,N.A.,14,39,56,48,23,5
25/5/2019,14,中西区,N.A.,14,41,57,44,22,4
25/5/2019,15,中西区,N.A.,13,N.A.,N.A.,40,22,4
25/5/2019,16,中西区,N.A.,15,47,62,34,24,4
25/5/2019,17,中西区,N.A.,13,36,46,42,23,4
25/5/2019,18,中西区,N.A.,13,44,54,37,22,4
25/5/2019,19,中西区,N.A.,10,27,31,41,16,4
25/5/2019,20,中西区,N.A.,9,18,21,45,13,4
25/5/2019,21,中西区,N.A.,8,21,23,44,10,4
25/5/2019,22,中西区,N.A.,9,N.A.,N.A.,48,12,4
25/5/2019,23,中西区,N.A.,7,22,24,42,10,4
25/5/2019,24,中西区,N.A.,7,25,27,41,11,4
26/5/2019,1,中西区,N.A.,9,20,27,47,13,4
26/5/2019,2,中西区,N.A.,7,11,11,53,10,4
26/5/2019,3,中西区,N.A.,7,11,11,50,9,4
26/5/2019,4,中西区,N.A.,9,18,18,41,9,4
26/5/2019,5,中西区,N.A.,9,10,11,45,10,4
26/5/2019,6,中西区,N.A.,8,24,25,33,8,4
26/5/2019,7,中西区,N.A.,6,9,10,43,8,4
26/5/2019,8,中西区,N.A.,7,33,49,21,8,5
26/5/2019,9,中西区,N.A.,8,19,25,33,10,4
26/5/2019,10,中西区,N.A.,7,13,17,39,7,4
26/5/2019,11,中西区,N.A.,8,16,19,40,9,4
26/5/2019,12,中西区,N.A.,7,42,52,32,9,12
26/5/2019,13,中西区,N.A.,5,25,27,54,7,5
26/5/2019,14,中西区,N.A.,5,56,75,25,9,5
26/5/2019,15,中西区,N.A.,8,77,142,10,15,6
26/5/2019,16,中西区,N.A.,12,74,180,10,20,7
26/5/2019,17,中西区,N.A.,10,70,141,14,20,6
26/5/2019,18,中西区,N.A.,12,83,175,4,20,7
26/5/2019,19,中西区,N.A.,12,51,77,28,20,5
26/5/2019,20,中西区,N.A.,8,64,74,14,12,5
26/5/2019,21,中西区,N.A.,11,53,56,26,15,5
26/5/2019,22,中西区,N.A.,8,44,47,29,12,5
26/5/2019,23,中西区,N.A.,8,44,48,26,12,5
26/5/2019,24,中西区,N.A.,7,39,42,26,10,5
27/5/2019,1,中西区,N.A.,7,35,36,32,10,6
27/5/2019,2,中西区,N.A.,7,25,26,38,10,5
27/5/2019,3,中西区,N.A.,7,14,15,43,9,5
27/5/2019,4,中西区,N.A.,7,11,11,41,10,5
27/5/2019,5,中西区,N.A.,7,7,7,43,10,5
27/5/2019,6,中西区,N.A.,4,10,10,40,6,4
27/5/2019,7,中西区,N.A.,6,12,12,38,6,4
27/5/2019,8,中西区,N.A.,6,23,29,29,6,4
27/5/2019,9,中西区,N.A.,9,41,63,17,10,5
27/5/2019,10,中西区,N.A.,11,28,35,27,13,6
27/5/2019,11,中西区,N.A.,12,52,162,11,15,9
27/5/2019,12,中西区,N.A.,12,54,82,12,19,5
27/5/2019,13,中西区,N.A.,7,67,115,7,13,5
27/5/2019,14,中西区,N.A.,11,73,161,5,17,7
27/5/2019,15,中西区,N.A.,10,53,85,16,14,5
27/5/2019,16,中西区,N.A.,10,69,148,5,13,9
27/5/2019,17,中西区,N.A.,12,73,174,4,20,7
27/5/2019,18,中西区,N.A.,11,61,109,16,15,6
27/5/2019,19,中西区,N.A.,8,74,126,3,9,6
27/5/2019,20,中西区,N.A.,10,78,144,2,13,7
27/5/2019,21,中西区,N.A.,13,76,158,2,17,8
27/5/2019,22,中西区,N.A.,15,77,241,1,21,9
27/5/2019,23,中西区,N.A.,17,68,134,1,22,7
27/5/2019,24,中西区,N.A.,9,63,84,3,12,5
28/5/2019,1,中西区,N.A.,5,56,63,6,6,5
28/5/2019,2,中西区,N.A.,7,56,65,5,8,6
28/5/2019,3,中西区,N.A.,5,36,37,23,7,6
28/5/2019,4,中西区,N.A.,7,30,32,23,8,6
28/5/2019,5,中西区,N.A.,8,28,29,21,10,6
28/5/2019,6,中西区,N.A.,6,32,33,21,8,6
28/5/2019,7,中西区,N.A.,9,39,48,13,11,7
28/5/2019,8,中西区,N.A.,8,37,57,15,12,7
28/5/2019,9,中西区,N.A.,9,54,89,8,13,7
28/5/2019,10,中西区,N.A.,6,69,164,2,8,7
28/5/2019,11,中西区,N.A.,7,53,84,30,10,5
28/5/2019,12,中西区,N.A.,3,30,33,53,4,4
28/5/2019,13,中西区,N.A.,3,61,99,21,5,5
28/5/2019,14,中西区,N.A.,9,86,174,5,14,7
28/5/2019,15,中西区,N.A.,11,89,241,4,17,9
28/5/2019,16,中西区,N.A.,13,88,231,5,23,9
28/5/2019,17,中西区,N.A.,16,95,300,4,26,11
28/5/2019,18,中西区,N.A.,17,86,230,5,26,9
28/5/2019,19,中西区,N.A.,12,73,162,24,18,8
28/5/2019,20,中西区,N.A.,13,89,200,1,19,9
28/5/2019,21,中西区,N.A.,12,82,132,2,17,7
28/5/2019,22,中西区,N.A.,12,82,175,1,16,9
28/5/2019,23,中西区,N.A.,11,79,128,2,17,8
28/5/2019,24,中西区,N.A.,10,55,62,17,13,6
29/5/2019,1,中西区,N.A.,6,33,34,35,8,5
29/5/2019,2,中西区,N.A.,5,21,22,53,7,5
29/5/2019,3,中西区,N.A.,4,12,13,66,5,6
29/5/2019,4,中西区,N.A.,4,12,12,72,5,6
29/5/2019,5,中西区,N.A.,6,10,10,82,11,5
29/5/2019,6,中西区,N.A.,9,12,12,83,17,5
29/5/2019,7,中西区,N.A.,10,18,19,76,20,5
29/5/2019,8,中西区,N.A.,10,40,42,55,20,5
29/5/2019,9,中西区,N.A.,9,54,60,44,17,5
29/5/2019,10,中西区,N.A.,10,48,53,53,15,5
29/5/2019,11,中西区,N.A.,14,45,49,60,23,5
29/5/2019,12,中西区,N.A.,19,44,48,65,36,5
29/5/2019,13,中西区,N.A.,18,43,47,68,31,5
29/5/2019,14,中西区,N.A.,21,36,39,77,35,5
29/5/2019,15,中西区,N.A.,22,39,43,78,39,5
29/5/2019,16,中西区,N.A.,20,47,51,73,30,5
29/5/2019,17,中西区,N.A.,18,44,46,79,25,5
29/5/2019,18,中西区,N.A.,18,36,37,86,27,5
29/5/2019,19,中西区,N.A.,20,35,36,88,31,5
29/5/2019,20,中西区,N.A.,18,36,37,85,26,5
29/5/2019,21,中西区,N.A.,18,34,34,86,27,5
29/5/2019,22,中西区,N.A.,19,31,32,82,28,5
29/5/2019,23,中西区,N.A.,13,27,28,91,18,5
29/5/2019,24,中西区,N.A.,14,N.A.,N.A.,N.A.,22,N.A.
30/5/2019,1,中西区,N.A.,12,17,17,104,21,6
30/5/2019,2,中西区,N.A.,15,13,13,99,26,5
30/5/2019,3,中西区,N.A.,14,10,10,98,27,5
30/5/2019,4,中西区,N.A.,12,9,9,97,24,5
30/5/2019,5,中西区,N.A.,7,8,8,100,13,4
30/5/2019,6,中西区,N.A.,8,10,11,103,13,6
30/5/2019,7,中西区,N.A.,10,17,18,97,23,5
30/5/2019,8,中西区,N.A.,13,32,33,84,27,5
30/5/2019,9,中西区,N.A.,13,47,50,75,29,6
30/5/2019,10,中西区,N.A.,15,46,51,76,29,6
30/5/2019,11,中西区,N.A.,15,45,49,81,30,6
30/5/2019,12,中西区,N.A.,17,45,52,84,33,6
30/5/2019,13,中西区,N.A.,18,41,47,93,34,6
30/5/2019,14,中西区,N.A.,19,38,44,102,34,6
30/5/2019,15,中西区,N.A.,22,42,48,104,39,6
30/5/2019,16,中西区,N.A.,21,52,56,96,39,6
30/5/2019,17,中西区,N.A.,22,59,61,89,41,6
30/5/2019,18,中西区,N.A.,22,53,54,89,38,6
30/5/2019,19,中西区,N.A.,19,41,42,94,31,5
30/5/2019,20,中西区,N.A.,19,41,42,97,35,5
30/5/2019,21,中西区,N.A.,22,32,33,111,42,5
30/5/2019,22,中西区,N.A.,23,27,28,109,42,5
30/5/2019,23,中西区,N.A.,21,31,32,95,38,6
30/5/2019,24,中西区,N.A.,22,28,28,87,41,5
31/5/2019,1,中西区,N.A.,19,35,35,76,38,6
31/5/2019,2,中西区,N.A.,20,20,21,88,37,6
31/5/2019,3,中西区,N.A.,19,22,22,77,33,6
31/5/2019,4,中西区,N.A.,18,19,19,78,30,7
31/5/2019,5,中西区,N.A.,17,16,16,81,30,6
31/5/2019,6,中西区,N.A.,14,17,18,80,22,6
31/5/2019,7,中西区,N.A.,17,27,30,72,27,6
31/5/2019,8,中西区,N.A.,17,45,51,50,27,6
31/5/2019,9,中西区,N.A.,18,72,90,28,24,6
31/5/2019,10,中西区,N.A.,16,69,84,29,19,6
31/5/2019,11,中西区,N.A.,14,71,100,26,16,6
31/5/2019,12,中西区,N.A.,15,66,92,35,17,3
31/5/2019,13,中西区,N.A.,15,58,75,42,18,2
31/5/2019,14,中西区,N.A.,9,29,37,48,11,1
31/5/2019,15,中西区,N.A.,4,27,32,52,4,4
31/5/2019,16,中西区,N.A.,6,28,33,49,5,2
31/5/2019,17,中西区,N.A.,6,31,36,45,6,2
31/5/2019,18,中西区,N.A.,6,25,28,54,6,2
31/5/2019,19,中西区,N.A.,5,75,133,8,7,5
31/5/2019,20,中西区,N.A.,8,89,197,1,15,7
31/5/2019,21,中西区,N.A.,8,70,117,17,13,11
31/5/2019,22,中西区,N.A.,5,70,126,9,7,11
31/5/2019,23,中西区,N.A.,9,86,185,1,13,7
31/5/2019,24,中西区,N.A.,8,83,189,2,13,8
1/6/2019,1,中西区,N.A.,6,80,160,1,11,7
1/6/2019,2,中西区,N.A.,10,69,129,2,12,4
1/6/2019,3,中西区,N.A.,5,28,36,39,6,3
1/6/2019,4,中西区,N.A.,3,6,7,60,3,3
1/6/2019,5,中西区,N.A.,1,16,17,49,1,3
1/6/2019,6,中西区,N.A.,1,42,44,23,1,2
1/6/2019,7,中西区,N.A.,4,62,97,9,4,4
1/6/2019,8,中西区,N.A.,5,53,78,21,6,4
1/6/2019,9,中西区,N.A.,5,26,31,50,7,4
1/6/2019,10,中西区,N.A.,5,19,24,55,6,4
1/6/2019,11,中西区,N.A.,5,19,26,55,7,4
1/6/2019,12,中西区,N.A.,5,17,23,59,7,5
1/6/2019,13,中西区,N.A.,5,14,18,62,7,3
1/6/2019,14,中西区,N.A.,7,11,14,68,8,3
1/6/2019,15,中西区,N.A.,7,12,15,69,8,2
1/6/2019,16,中西区,N.A.,7,14,18,64,8,2
1/6/2019,17,中西区,N.A.,7,26,32,40,8,4
1/6/2019,18,中西区,N.A.,8,27,31,37,8,5
1/6/2019,19,中西区,N.A.,5,21,24,40,6,3
1/6/2019,20,中西区,N.A.,6,18,20,37,7,3
1/6/2019,21,中西区,N.A.,6,16,18,33,7,3
1/6/2019,22,中西区,N.A.,6,18,19,33,8,3
1/6/2019,23,中西区,N.A.,3,9,10,65,6,2
1/6/2019,24,中西区,N.A.,3,13,13,56,3,2
2/6/2019,1,中西区,N.A.,4,23,23,38,5,2
2/6/2019,2,中西区,N.A.,4,61,93,5,7,3
2/6/2019,3,中西区,N.A.,7,55,95,14,12,4
2/6/2019,4,中西区,N.A.,5,59,70,9,7,5
2/6/2019,5,中西区,N.A.,7,66,85,2,10,5
2/6/2019,6,中西区,N.A.,6,68,122,2,10,6
2/6/2019,7,中西区,N.A.,4,16,20,44,7,4
2/6/2019,8,中西区,N.A.,6,26,36,32,9,5
2/6/2019,9,中西区,N.A.,6,23,29,38,9,5
2/6/2019,10,中西区,N.A.,5,20,26,51,8,3
2/6/2019,11,中西区,N.A.,5,18,25,49,7,3
2/6/2019,12,中西区,N.A.,8,17,22,56,10,3
2/6/2019,13,中西区,N.A.,7,9,11,63,8,2
2/6/2019,14,中西区,N.A.,5,8,12,52,5,2
2/6/2019,15,中西区,N.A.,6,10,13,44,7,2
2/6/2019,16,中西区,N.A.,7,11,13,39,10,2
2/6/2019,17,中西区,N.A.,8,13,14,57,10,2
2/6/2019,18,中西区,N.A.,3,14,15,56,4,2
2/6/2019,19,中西区,N.A.,4,19,20,51,5,2
2/6/2019,20,中西区,N.A.,4,37,43,35,7,2
2/6/2019,21,中西区,N.A.,6,76,113,2,10,5
2/6/2019,22,中西区,N.A.,5,70,120,3,10,7
2/6/2019,23,中西区,N.A.,6,51,87,21,11,6
2/6/2019,24,中西区,N.A.,4,32,34,37,7,7
3/6/2019,1,中西区,N.A.,5,14,15,55,7,4
3/6/2019,2,中西区,N.A.,5,18,19,48,8,4
3/6/2019,3,中西区,N.A.,7,8,8,53,11,3
3/6/2019,4,中西区,N.A.,5,6,6,50,7,3
3/6/2019,5,中西区,N.A.,7,8,8,48,8,3
3/6/2019,6,中西区,N.A.,5,13,13,39,5,3
3/6/2019,7,中西区,N.A.,4,17,19,29,3,3
3/6/2019,8,中西区,N.A.,4,47,92,11,4,7
3/6/2019,9,中西区,N.A.,1,35,43,37,1,5
3/6/2019,10,中西区,N.A.,3,28,33,44,3,5
3/6/2019,11,中西区,N.A.,6,38,53,37,8,11
3/6/2019,12,中西区,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
3/6/2019,13,中西区,N.A.,7,12,16,60,12,1
3/6/2019,14,中西区,N.A.,7,15,19,59,11,2
3/6/2019,15,中西区,N.A.,6,12,16,62,11,1
3/6/2019,16,中西区,N.A.,9,16,20,60,13,1
3/6/2019,17,中西区,N.A.,10,18,22,57,15,1
3/6/2019,18,中西区,N.A.,8,12,14,68,12,1
3/6/2019,19,中西区,N.A.,8,17,18,66,11,1
3/6/2019,20,中西区,N.A.,6,12,13,76,8,2
3/6/2019,21,中西区,N.A.,6,37,39,51,8,3
3/6/2019,22,中西区,N.A.,8,17,18,69,11,2
3/6/2019,23,中西区,N.A.,6,41,44,41,9,7
3/6/2019,24,中西区,N.A.,8,30,32,51,10,6
4/6/2019,1,中西区,N.A.,6,39,48,25,8,7
4/6/2019,2,中西区,N.A.,5,51,59,13,7,7
4/6/2019,3,中西区,N.A.,7,14,14,39,9,3
4/6/2019,4,中西区,N.A.,8,36,40,16,10,4
4/6/2019,5,中西区,N.A.,9,12,13,34,11,2
4/6/2019,6,中西区,N.A.,5,7,7,35,6,2
4/6/2019,7,中西区,N.A.,6,15,16,27,7,2
4/6/2019,8,中西区,N.A.,5,61,112,5,8,4
4/6/2019,9,中西区,N.A.,10,68,209,2,14,6
4/6/2019,10,中西区,N.A.,12,60,108,9,13,3
4/6/2019,11,中西区,N.A.,9,63,172,12,11,3
4/6/2019,12,中西区,N.A.,13,42,85,24,18,7
4/6/2019,13,中西区,N.A.,6,26,44,40,9,5
4/6/2019,14,中西区,N.A.,7,25,39,36,9,5
4/6/2019,15,中西区,N.A.,9,16,20,41,9,2
4/6/2019,16,中西区,N.A.,8,26,32,27,11,1
4/6/2019,17,中西区,N.A.,12,57,129,7,18,2
4/6/2019,18,中西区,N.A.,13,62,138,3,21,2
4/6/2019,19,中西区,N.A.,13,29,40,22,18,1
4/6/2019,20,中西区,N.A.,14,63,206,2,17,4
4/6/2019,21,中西区,N.A.,16,63,173,1,21,4
4/6/2019,22,中西区,N.A.,16,48,98,3,19,2
4/6/2019,23,中西区,N.A.,14,45,62,3,17,2
4/6/2019,24,中西区,N.A.,10,43,58,3,14,2
5/6/2019,1,中西区,N.A.,10,35,42,8,13,1
5/6/2019,2,中西区,N.A.,9,23,30,15,11,1
5/6/2019,3,中西区,N.A.,8,27,41,14,10,2
5/6/2019,4,中西区,N.A.,10,26,38,13,11,2
5/6/2019,5,中西区,N.A.,10,12,14,27,11,2
5/6/2019,6,中西区,N.A.,7,8,8,28,7,2
5/6/2019,7,中西区,N.A.,8,9,12,24,7,2
5/6/2019,8,中西区,N.A.,6,18,30,18,6,2
5/6/2019,9,中西区,N.A.,10,16,28,22,9,2
5/6/2019,10,中西区,N.A.,9,15,25,27,9,2
5/6/2019,11,中西区,N.A.,10,15,24,32,10,2
5/6/2019,12,中西区,N.A.,7,14,23,32,8,2
5/6/2019,13,中西区,N.A.,7,11,17,36,8,1
5/6/2019,14,中西区,N.A.,9,13,21,33,9,1
5/6/2019,15,中西区,N.A.,7,14,23,31,8,2
5/6/2019,16,中西区,N.A.,5,13,20,24,7,1
5/6/2019,17,中西区,N.A.,6,13,19,23,7,1
5/6/2019,18,中西区,N.A.,6,12,17,24,8,1
5/6/2019,19,中西区,N.A.,4,16,21,16,5,2
5/6/2019,20,中西区,N.A.,6,22,31,11,7,2
5/6/2019,21,中西区,N.A.,7,13,17,20,7,1
5/6/2019,22,中西区,N.A.,6,16,19,18,7,1
5/6/2019,23,中西区,N.A.,9,14,16,20,9,1
5/6/2019,24,中西区,N.A.,9,15,17,20,9,2
6/6/2019,1,中西区,N.A.,8,13,15,25,9,2
6/6/2019,2,中西区,N.A.,10,16,17,23,10,2
6/6/2019,3,中西区,N.A.,9,9,9,32,9,2
6/6/2019,4,中西区,N.A.,10,15,15,29,10,2
6/6/2019,5,中西区,N.A.,10,12,12,32,10,1
6/6/2019,6,中西区,N.A.,12,11,11,35,13,2
6/6/2019,7,中西区,N.A.,11,14,16,33,12,2
6/6/2019,8,中西区,N.A.,10,22,32,26,11,1
6/6/2019,9,中西区,N.A.,9,21,29,29,11,1
6/6/2019,10,中西区,N.A.,10,19,28,34,12,2
6/6/2019,11,中西区,N.A.,10,14,19,45,11,2
6/6/2019,12,中西区,N.A.,7,11,15,54,9,2
6/6/2019,13,中西区,N.A.,8,12,17,57,10,2
6/6/2019,14,中西区,N.A.,8,20,29,47,10,3
6/6/2019,15,中西区,N.A.,10,13,18,55,12,1
6/6/2019,16,中西区,N.A.,7,10,12,61,9,1
6/6/2019,17,中西区,N.A.,5,13,15,58,7,1
6/6/2019,18,中西区,N.A.,7,11,13,57,9,1
6/6/2019,19,中西区,N.A.,7,15,16,52,9,1
6/6/2019,20,中西区,N.A.,10,13,14,54,12,1
6/6/2019,21,中西区,N.A.,7,19,20,51,9,1
6/6/2019,22,中西区,N.A.,7,18,18,55,9,1
6/6/2019,23,中西区,N.A.,8,19,20,43,10,1
6/6/2019,24,中西区,N.A.,5,25,27,31,8,1
7/6/2019,1,中西区,N.A.,8,23,25,33,10,1
7/6/2019,2,中西区,N.A.,6,10,10,44,7,1
7/6/2019,3,中西区,N.A.,4,9,9,44,6,1
7/6/2019,4,中西区,N.A.,4,11,12,41,5,2
7/6/2019,5,中西区,N.A.,5,6,6,46,6,1
7/6/2019,6,中西区,N.A.,6,23,24,30,8,2
7/6/2019,7,中西区,N.A.,5,26,29,29,6,3
7/6/2019,8,中西区,N.A.,5,12,15,42,6,1
7/6/2019,9,中西区,N.A.,6,12,15,44,7,2
7/6/2019,10,中西区,N.A.,7,17,23,45,8,2
7/6/2019,11,中西区,N.A.,7,15,20,50,9,2
7/6/2019,12,中西区,N.A.,6,11,15,52,7,1
7/6/2019,13,中西区,N.A.,5,8,11,52,7,1
7/6/2019,14,中西区,N.A.,4,9,13,53,5,1
7/6/2019,15,中西区,N.A.,6,11,16,48,7,1
7/6/2019,16,中西区,N.A.,8,12,18,47,9,1
7/6/2019,17,中西区,N.A.,7,17,22,40,9,2
7/6/2019,18,中西区,N.A.,6,24,34,30,8,3
7/6/2019,19,中西区,N.A.,7,24,29,28,9,2
7/6/2019,20,中西区,N.A.,7,33,38,16,9,3
7/6/2019,21,中西区,N.A.,7,22,23,24,9,2
7/6/2019,22,中西区,N.A.,7,13,13,32,8,1
7/6/2019,23,中西区,N.A.,7,10,10,38,8,1
7/6/2019,24,中西区,N.A.,3,8,9,41,4,1
8/6/2019,1,中西区,N.A.,5,6,7,44,6,1
8/6/2019,2,中西区,N.A.,5,8,9,39,5,1
8/6/2019,3,中西区,N.A.,7,20,21,25,7,3
8/6/2019,4,中西区,N.A.,6,6,7,41,6,1
8/6/2019,5,中西区,N.A.,4,12,13,34,5,2
8/6/2019,6,中西区,N.A.,5,13,14,32,6,2
8/6/2019,7,中西区,N.A.,5,18,20,32,6,3
8/6/2019,8,中西区,N.A.,4,20,24,33,5,2
8/6/2019,9,中西区,N.A.,4,10,13,40,5,2
8/6/2019,10,中西区,N.A.,5,12,18,41,7,2
8/6/2019,11,中西区,N.A.,6,12,18,45,9,2
8/6/2019,12,中西区,N.A.,9,11,15,54,10,1
8/6/2019,13,中西区,N.A.,8,9,12,55,10,1
8/6/2019,14,中西区,N.A.,7,8,11,52,9,1
8/6/2019,15,中西区,N.A.,7,11,17,44,9,1
8/6/2019,16,中西区,N.A.,6,9,13,50,8,1
8/6/2019,17,中西区,N.A.,6,9,11,47,9,1
8/6/2019,18,中西区,N.A.,6,10,13,41,8,0
8/6/2019,19,中西区,N.A.,9,21,25,27,11,1
8/6/2019,20,中西区,N.A.,8,17,20,30,14,1
8/6/2019,21,中西区,N.A.,9,27,30,23,13,3
8/6/2019,22,中西区,N.A.,6,13,14,33,11,1
8/6/2019,23,中西区,N.A.,5,9,10,33,8,1
8/6/2019,24,中西区,N.A.,6,9,10,35,9,1
9/6/2019,1,中西区,N.A.,5,11,12,31,8,1
9/6/2019,2,中西区,N.A.,6,14,14,28,9,1
9/6/2019,3,中西区,N.A.,8,17,17,30,10,2
9/6/2019,4,中西区,N.A.,8,5,6,42,10,1
9/6/2019,5,中西区,N.A.,6,8,9,37,9,1
9/6/2019,6,中西区,N.A.,4,20,21,25,7,2
9/6/2019,7,中西区,N.A.,3,13,14,31,6,1
9/6/2019,8,中西区,N.A.,4,10,12,37,8,1
9/6/2019,9,中西区,N.A.,5,11,14,36,9,1
9/6/2019,10,中西区,N.A.,4,11,15,42,9,2
9/6/2019,11,中西区,N.A.,3,8,12,46,7,1
9/6/2019,12,中西区,N.A.,5,8,11,43,9,1
9/6/2019,13,中西区,N.A.,4,16,22,37,9,1
9/6/2019,14,中西区,N.A.,6,9,13,45,11,2
9/6/2019,15,中西区,N.A.,7,6,9,46,12,1
9/6/2019,16,中西区,N.A.,7,12,17,36,12,1
9/6/2019,17,中西区,N.A.,5,12,16,35,10,1
9/6/2019,18,中西区,N.A.,5,10,12,39,10,1
9/6/2019,19,中西区,N.A.,5,14,15,34,11,1
9/6/2019,20,中西区,N.A.,6,16,18,28,12,1
9/6/2019,21,中西区,N.A.,5,16,17,25,10,1
9/6/2019,22,中西区,N.A.,4,16,18,26,9,1
9/6/2019,23,中西区,N.A.,4,21,24,22,10,2
9/6/2019,24,中西区,N.A.,6,19,21,23,11,2
10/6/2019,1,中西区,N.A.,5,19,20,23,11,2
10/6/2019,2,中西区,N.A.,5,22,24,19,10,3
10/6/2019,3,中西区,N.A.,4,25,27,15,9,3
10/6/2019,4,中西区,N.A.,6,28,30,17,11,3
10/6/2019,5,中西区,N.A.,6,14,14,29,11,2
10/6/2019,6,中西区,N.A.,5,6,7,35,10,1
10/6/2019,7,中西区,N.A.,5,15,17,27,9,1
10/6/2019,8,中西区,N.A.,4,16,20,30,9,1
10/6/2019,9,中西区,N.A.,6,26,37,23,11,3
10/6/2019,10,中西区,N.A.,8,26,39,26,13,3
10/6/2019,11,中西区,N.A.,7,21,33,34,13,3
10/6/2019,12,中西区,N.A.,8,10,14,47,14,1
10/6/2019,13,中西区,N.A.,7,10,14,47,14,1
10/6/2019,14,中西区,N.A.,5,11,14,47,13,1
10/6/2019,15,中西区,N.A.,7,12,15,51,15,2
10/6/2019,16,中西区,N.A.,8,16,20,45,16,1
10/6/2019,17,中西区,N.A.,7,20,23,38,15,1
10/6/2019,18,中西区,N.A.,10,16,18,45,18,1
10/6/2019,19,中西区,N.A.,4,26,28,59,11,1
10/6/2019,20,中西区,N.A.,1,24,25,70,4,1
10/6/2019,21,中西区,N.A.,2,49,50,39,4,2
10/6/2019,22,中西区,N.A.,5,83,112,7,7,3
10/6/2019,23,中西区,N.A.,9,89,218,2,12,7
10/6/2019,24,中西区,N.A.,10,88,178,1,20,6
11/6/2019,1,中西区,N.A.,9,81,136,1,21,4
11/6/2019,2,中西区,N.A.,11,75,125,1,19,3
11/6/2019,3,中西区,N.A.,8,49,82,21,13,3
11/6/2019,4,中西区,N.A.,5,8,8,52,10,1
11/6/2019,5,中西区,N.A.,7,9,9,50,10,1
11/6/2019,6,中西区,N.A.,9,13,14,42,15,1
11/6/2019,7,中西区,N.A.,8,32,35,28,12,1
11/6/2019,8,中西区,N.A.,6,57,76,8,6,1
