日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
12/2/2018,9,深水涉,N.A.,36,56,83,33,35,3
12/2/2018,10,深水涉,N.A.,35,52,79,43,36,3
12/2/2018,11,深水涉,N.A.,30,39,57,52,35,3
12/2/2018,12,深水涉,N.A.,32,40,60,58,32,3
12/2/2018,13,深水涉,N.A.,33,33,46,74,31,2
12/2/2018,14,深水涉,N.A.,26,42,55,74,25,3
12/2/2018,15,深水涉,N.A.,22,69,91,56,26,6
12/2/2018,16,深水涉,N.A.,25,71,90,51,37,8
12/2/2018,17,深水涉,N.A.,31,72,86,49,47,8
12/2/2018,18,深水涉,N.A.,34,87,99,35,50,11
12/2/2018,19,深水涉,N.A.,33,122,159,6,48,13
12/2/2018,20,深水涉,N.A.,33,128,187,3,48,15
12/2/2018,21,深水涉,N.A.,36,132,235,1,45,24
12/2/2018,22,深水涉,N.A.,35,135,292,1,47,21
12/2/2018,23,深水涉,N.A.,35,141,400,1,50,18
12/2/2018,24,深水涉,N.A.,40,117,245,7,57,12
13/2/2018,1,深水涉,N.A.,36,83,97,26,54,9
13/2/2018,2,深水涉,N.A.,28,51,54,46,36,7
13/2/2018,3,深水涉,N.A.,30,52,54,46,36,5
13/2/2018,4,深水涉,N.A.,33,37,39,60,47,8
13/2/2018,5,深水涉,N.A.,33,25,26,74,51,5
13/2/2018,6,深水涉,N.A.,31,32,33,72,56,4
13/2/2018,7,深水涉,N.A.,29,42,47,63,55,4
13/2/2018,8,深水涉,N.A.,34,69,87,39,53,4
13/2/2018,9,深水涉,N.A.,33,68,94,38,59,4
13/2/2018,10,深水涉,N.A.,30,68,99,45,66,5
13/2/2018,11,深水涉,N.A.,28,67,97,50,62,5
13/2/2018,12,深水涉,N.A.,32,66,93,59,60,4
13/2/2018,13,深水涉,N.A.,29,64,91,64,58,5
13/2/2018,14,深水涉,N.A.,28,58,78,74,55,4
13/2/2018,15,深水涉,N.A.,33,69,96,68,62,5
13/2/2018,16,深水涉,N.A.,31,76,109,62,63,5
13/2/2018,17,深水涉,N.A.,31,75,103,61,60,4
13/2/2018,18,深水涉,N.A.,28,106,158,36,59,4
13/2/2018,19,深水涉,N.A.,21,103,133,36,59,4
13/2/2018,20,深水涉,N.A.,27,103,123,37,66,4
13/2/2018,21,深水涉,N.A.,35,75,87,60,72,4
13/2/2018,22,深水涉,N.A.,33,58,64,66,66,4
13/2/2018,23,深水涉,N.A.,36,56,62,61,60,4
13/2/2018,24,深水涉,N.A.,32,62,71,52,54,5
14/2/2018,1,深水涉,N.A.,26,67,77,N.A.,50,5
14/2/2018,2,深水涉,N.A.,25,34,36,70,51,4
14/2/2018,3,深水涉,N.A.,20,32,34,74,48,3
14/2/2018,4,深水涉,N.A.,18,31,32,74,45,6
14/2/2018,5,深水涉,N.A.,17,44,45,58,42,4
14/2/2018,6,深水涉,N.A.,20,60,71,41,42,3
14/2/2018,7,深水涉,N.A.,16,78,96,34,38,4
14/2/2018,8,深水涉,N.A.,20,97,131,24,40,4
14/2/2018,9,深水涉,N.A.,26,99,147,24,42,4
14/2/2018,10,深水涉,N.A.,23,83,117,42,46,4
14/2/2018,11,深水涉,N.A.,22,71,95,54,52,4
14/2/2018,12,深水涉,N.A.,22,67,91,55,53,4
14/2/2018,13,深水涉,N.A.,23,86,124,40,56,4
14/2/2018,14,深水涉,N.A.,27,85,124,44,60,4
14/2/2018,15,深水涉,N.A.,32,90,130,42,60,4
14/2/2018,16,深水涉,N.A.,37,106,159,33,57,4
14/2/2018,17,深水涉,N.A.,35,115,168,26,62,4
14/2/2018,18,深水涉,N.A.,26,112,148,26,58,4
14/2/2018,19,深水涉,N.A.,19,113,139,24,54,4
14/2/2018,20,深水涉,N.A.,22,118,149,17,57,4
14/2/2018,21,深水涉,N.A.,34,107,127,22,59,4
14/2/2018,22,深水涉,N.A.,33,106,130,24,56,5
14/2/2018,23,深水涉,N.A.,29,107,130,18,55,4
14/2/2018,24,深水涉,N.A.,27,105,123,20,52,4
15/2/2018,1,深水涉,N.A.,26,N.A.,N.A.,N.A.,46,N.A.
15/2/2018,2,深水涉,N.A.,27,100,124,19,45,4
15/2/2018,3,深水涉,N.A.,27,68,71,45,48,3
15/2/2018,4,深水涉,N.A.,25,53,56,59,46,6
15/2/2018,5,深水涉,N.A.,26,48,49,61,48,4
15/2/2018,6,深水涉,N.A.,21,61,65,41,46,4
15/2/2018,7,深水涉,N.A.,18,84,97,27,42,3
15/2/2018,8,深水涉,N.A.,22,103,139,13,42,4
15/2/2018,9,深水涉,N.A.,24,122,220,7,49,5
15/2/2018,10,深水涉,N.A.,32,109,184,17,53,5
15/2/2018,11,深水涉,N.A.,34,86,120,38,57,4
15/2/2018,12,深水涉,N.A.,32,77,105,41,60,4
15/2/2018,13,深水涉,N.A.,27,97,152,23,54,8
15/2/2018,14,深水涉,N.A.,25,86,135,28,49,9
15/2/2018,15,深水涉,N.A.,27,N.A.,N.A.,N.A.,45,N.A.
15/2/2018,16,深水涉,N.A.,23,N.A.,N.A.,N.A.,33,N.A.
15/2/2018,17,深水涉,N.A.,22,84,118,27,34,23
15/2/2018,18,深水涉,N.A.,22,115,190,6,46,25
15/2/2018,19,深水涉,N.A.,23,111,185,3,51,21
15/2/2018,20,深水涉,N.A.,26,129,408,2,48,57
15/2/2018,21,深水涉,N.A.,37,129,451,2,52,93
15/2/2018,22,深水涉,N.A.,46,133,469,2,60,71
15/2/2018,23,深水涉,N.A.,49,142,600,3,61,53
15/2/2018,24,深水涉,N.A.,48,135,631,3,66,27
16/2/2018,1,深水涉,N.A.,46,127,609,3,65,18
16/2/2018,2,深水涉,N.A.,44,140,699,3,60,20
16/2/2018,3,深水涉,N.A.,44,114,549,3,61,28
16/2/2018,4,深水涉,N.A.,38,104,571,3,53,25
16/2/2018,5,深水涉,N.A.,35,104,581,3,43,20
16/2/2018,6,深水涉,N.A.,42,97,481,3,49,24
16/2/2018,7,深水涉,N.A.,45,84,431,2,55,15
16/2/2018,8,深水涉,N.A.,34,74,330,2,44,11
16/2/2018,9,深水涉,N.A.,28,107,580,3,35,17
16/2/2018,10,深水涉,N.A.,33,111,429,3,41,31
16/2/2018,11,深水涉,N.A.,43,95,295,6,51,66
16/2/2018,12,深水涉,N.A.,45,74,159,15,55,37
16/2/2018,13,深水涉,N.A.,37,75,129,23,52,26
16/2/2018,14,深水涉,N.A.,31,68,99,37,46,20
16/2/2018,15,深水涉,N.A.,29,80,123,33,44,22
16/2/2018,16,深水涉,N.A.,27,79,108,39,48,22
16/2/2018,17,深水涉,N.A.,29,74,85,48,45,13
16/2/2018,18,深水涉,N.A.,27,101,120,22,38,18
16/2/2018,19,深水涉,N.A.,31,139,199,5,41,22
16/2/2018,20,深水涉,N.A.,40,150,279,2,51,19
16/2/2018,21,深水涉,N.A.,40,152,383,3,54,23
16/2/2018,22,深水涉,N.A.,40,154,539,3,56,38
16/2/2018,23,深水涉,N.A.,49,148,551,2,63,47
16/2/2018,24,深水涉,N.A.,56,134,502,2,65,25
17/2/2018,1,深水涉,N.A.,54,134,476,3,64,26
17/2/2018,2,深水涉,N.A.,54,120,280,2,66,17
17/2/2018,3,深水涉,N.A.,54,89,119,3,68,10
17/2/2018,4,深水涉,N.A.,52,28,29,33,62,10
17/2/2018,5,深水涉,N.A.,47,25,25,40,51,7
17/2/2018,6,深水涉,N.A.,38,28,29,40,38,6
17/2/2018,7,深水涉,N.A.,N.A.,20,22,50,N.A.,5
17/2/2018,8,深水涉,N.A.,N.A.,23,28,56,N.A.,4
17/2/2018,9,深水涉,N.A.,18,23,28,55,16,3
17/2/2018,10,深水涉,N.A.,18,25,30,62,18,2
17/2/2018,11,深水涉,N.A.,19,23,28,66,20,2
17/2/2018,12,深水涉,N.A.,21,24,29,66,25,2
17/2/2018,13,深水涉,N.A.,26,24,29,66,33,2
17/2/2018,14,深水涉,N.A.,31,23,29,69,39,2
17/2/2018,15,深水涉,N.A.,35,24,32,76,39,2
17/2/2018,16,深水涉,N.A.,33,23,29,80,35,2
17/2/2018,17,深水涉,N.A.,23,33,41,69,26,2
17/2/2018,18,深水涉,N.A.,26,35,43,68,31,3
17/2/2018,19,深水涉,N.A.,28,35,41,67,36,3
17/2/2018,20,深水涉,N.A.,30,29,32,74,40,3
17/2/2018,21,深水涉,N.A.,36,28,32,74,46,3
17/2/2018,22,深水涉,N.A.,29,28,31,73,39,3
17/2/2018,23,深水涉,N.A.,23,30,34,72,33,2
17/2/2018,24,深水涉,N.A.,23,27,29,73,32,2
18/2/2018,1,深水涉,N.A.,24,25,27,73,37,2
18/2/2018,2,深水涉,N.A.,24,15,16,82,39,3
18/2/2018,3,深水涉,N.A.,24,11,11,85,39,3
18/2/2018,4,深水涉,N.A.,22,15,15,75,32,6
18/2/2018,5,深水涉,N.A.,20,12,13,76,27,3
18/2/2018,6,深水涉,N.A.,20,18,19,72,31,3
18/2/2018,7,深水涉,N.A.,18,26,28,63,30,3
18/2/2018,8,深水涉,N.A.,13,40,47,48,26,3
18/2/2018,9,深水涉,N.A.,18,52,64,37,30,6
18/2/2018,10,深水涉,N.A.,28,50,63,39,31,4
18/2/2018,11,深水涉,N.A.,30,54,73,36,28,4
18/2/2018,12,深水涉,N.A.,24,46,63,45,27,3
18/2/2018,13,深水涉,N.A.,20,46,63,49,32,3
18/2/2018,14,深水涉,N.A.,17,52,68,45,27,6
18/2/2018,15,深水涉,N.A.,20,44,55,55,25,5
18/2/2018,16,深水涉,N.A.,26,51,63,49,29,4
18/2/2018,17,深水涉,N.A.,28,60,79,43,31,3
18/2/2018,18,深水涉,N.A.,26,53,63,48,38,4
18/2/2018,19,深水涉,N.A.,26,61,70,42,39,5
18/2/2018,20,深水涉,N.A.,29,67,77,39,38,4
18/2/2018,21,深水涉,N.A.,31,65,74,37,36,8
18/2/2018,22,深水涉,N.A.,32,59,65,39,38,7
18/2/2018,23,深水涉,N.A.,32,63,71,36,42,5
18/2/2018,24,深水涉,N.A.,28,68,76,26,40,4
19/2/2018,1,深水涉,N.A.,22,71,83,18,30,3
19/2/2018,2,深水涉,N.A.,20,59,65,25,28,3
19/2/2018,3,深水涉,N.A.,21,63,72,15,28,2
19/2/2018,4,深水涉,N.A.,21,65,90,10,24,6
19/2/2018,5,深水涉,N.A.,24,65,115,12,28,3
19/2/2018,6,深水涉,N.A.,18,43,49,34,22,3
19/2/2018,7,深水涉,N.A.,15,56,68,28,18,2
19/2/2018,8,深水涉,N.A.,17,64,78,22,19,2
19/2/2018,9,深水涉,N.A.,18,69,92,17,21,3
19/2/2018,10,深水涉,N.A.,19,69,98,17,25,3
19/2/2018,11,深水涉,N.A.,21,75,112,17,26,3
19/2/2018,12,深水涉,N.A.,31,80,135,16,34,3
19/2/2018,13,深水涉,N.A.,37,67,101,28,39,3
19/2/2018,14,深水涉,N.A.,32,53,79,41,34,3
19/2/2018,15,深水涉,N.A.,20,45,64,46,25,3
19/2/2018,16,深水涉,N.A.,13,49,71,40,24,2
19/2/2018,17,深水涉,N.A.,21,48,66,45,32,2
19/2/2018,18,深水涉,N.A.,24,47,57,44,33,3
19/2/2018,19,深水涉,N.A.,22,62,76,28,31,3
19/2/2018,20,深水涉,N.A.,22,72,91,17,29,4
19/2/2018,21,深水涉,N.A.,20,80,106,7,25,4
19/2/2018,22,深水涉,N.A.,25,85,121,3,30,7
19/2/2018,23,深水涉,N.A.,29,82,114,3,36,6
19/2/2018,24,深水涉,N.A.,26,80,110,4,34,4
20/2/2018,1,深水涉,N.A.,23,68,86,9,31,4
20/2/2018,2,深水涉,N.A.,20,75,122,2,28,4
20/2/2018,3,深水涉,N.A.,23,74,137,2,28,4
20/2/2018,4,深水涉,N.A.,24,72,134,2,27,6
20/2/2018,5,深水涉,N.A.,22,69,117,3,27,4
20/2/2018,6,深水涉,N.A.,15,67,117,3,24,3
20/2/2018,7,深水涉,N.A.,15,67,183,2,20,3
20/2/2018,8,深水涉,N.A.,21,74,211,3,19,3
20/2/2018,9,深水涉,N.A.,23,76,197,4,22,5
20/2/2018,10,深水涉,N.A.,25,100,490,3,27,9
20/2/2018,11,深水涉,N.A.,26,109,586,4,30,35
20/2/2018,12,深水涉,N.A.,35,86,311,4,42,28
20/2/2018,13,深水涉,N.A.,34,83,290,5,45,54
20/2/2018,14,深水涉,N.A.,26,64,146,19,37,16
20/2/2018,15,深水涉,N.A.,26,48,75,33,29,5
20/2/2018,16,深水涉,N.A.,26,63,96,28,27,4
20/2/2018,17,深水涉,N.A.,29,75,118,18,30,5
20/2/2018,18,深水涉,N.A.,32,66,87,29,29,3
20/2/2018,19,深水涉,N.A.,31,69,90,27,29,3
20/2/2018,20,深水涉,N.A.,33,65,81,27,33,3
20/2/2018,21,深水涉,N.A.,29,54,66,32,31,3
20/2/2018,22,深水涉,N.A.,25,50,58,35,29,3
20/2/2018,23,深水涉,N.A.,32,41,46,42,35,3
20/2/2018,24,深水涉,N.A.,37,44,50,38,37,3
21/2/2018,1,深水涉,N.A.,30,36,39,41,31,3
21/2/2018,2,深水涉,N.A.,25,21,22,65,32,2
21/2/2018,3,深水涉,N.A.,30,16,16,66,34,2
21/2/2018,4,深水涉,N.A.,27,14,14,67,29,5
21/2/2018,5,深水涉,N.A.,20,11,11,74,25,3
21/2/2018,6,深水涉,N.A.,21,17,18,69,20,3
21/2/2018,7,深水涉,N.A.,20,36,41,53,21,3
21/2/2018,8,深水涉,N.A.,22,52,62,44,27,3
21/2/2018,9,深水涉,N.A.,21,66,87,34,26,3
21/2/2018,10,深水涉,N.A.,23,59,81,37,28,2
21/2/2018,11,深水涉,N.A.,25,57,81,33,27,3
21/2/2018,12,深水涉,N.A.,21,49,71,39,25,3
21/2/2018,13,深水涉,N.A.,22,46,64,50,27,3
21/2/2018,14,深水涉,N.A.,25,41,55,53,29,2
21/2/2018,15,深水涉,N.A.,25,38,51,58,31,2
21/2/2018,16,深水涉,N.A.,25,46,63,49,35,3
21/2/2018,17,深水涉,N.A.,28,43,57,49,40,2
21/2/2018,18,深水涉,N.A.,25,48,67,44,39,2
21/2/2018,19,深水涉,N.A.,22,47,61,43,36,3
21/2/2018,20,深水涉,N.A.,22,40,50,48,38,2
21/2/2018,21,深水涉,N.A.,19,35,43,55,33,2
21/2/2018,22,深水涉,N.A.,15,28,33,64,24,2
21/2/2018,23,深水涉,N.A.,12,29,34,64,17,2
21/2/2018,24,深水涉,N.A.,13,29,34,64,18,2
22/2/2018,1,深水涉,N.A.,14,17,19,74,19,2
22/2/2018,2,深水涉,N.A.,15,11,12,77,19,2
22/2/2018,3,深水涉,N.A.,15,9,9,76,23,2
22/2/2018,4,深水涉,N.A.,15,8,8,69,20,5
22/2/2018,5,深水涉,N.A.,15,10,10,65,20,3
22/2/2018,6,深水涉,N.A.,14,18,19,57,20,3
22/2/2018,7,深水涉,N.A.,17,29,33,47,24,2
22/2/2018,8,深水涉,N.A.,17,49,62,30,25,2
22/2/2018,9,深水涉,N.A.,15,59,86,25,20,2
22/2/2018,10,深水涉,N.A.,15,49,64,33,16,2
22/2/2018,11,深水涉,N.A.,N.A.,48,69,34,N.A.,2
22/2/2018,12,深水涉,N.A.,N.A.,44,72,21,N.A.,2
22/2/2018,13,深水涉,N.A.,N.A.,35,69,12,N.A.,2
22/2/2018,14,深水涉,N.A.,N.A.,33,66,13,N.A.,2
22/2/2018,15,深水涉,N.A.,N.A.,33,66,11,N.A.,2
22/2/2018,16,深水涉,N.A.,N.A.,33,67,8,N.A.,2
22/2/2018,17,深水涉,N.A.,N.A.,37,88,6,N.A.,2
22/2/2018,18,深水涉,N.A.,N.A.,37,76,6,N.A.,2
22/2/2018,19,深水涉,N.A.,N.A.,36,72,6,N.A.,2
22/2/2018,20,深水涉,N.A.,N.A.,32,59,7,N.A.,2
22/2/2018,21,深水涉,N.A.,3,31,57,6,3,2
22/2/2018,22,深水涉,N.A.,3,27,49,7,2,2
22/2/2018,23,深水涉,N.A.,2,27,55,7,2,2
22/2/2018,24,深水涉,N.A.,1,22,36,10,1,2
23/2/2018,1,深水涉,N.A.,1,18,26,12,0,2
23/2/2018,2,深水涉,N.A.,1,19,29,9,0,2
23/2/2018,3,深水涉,N.A.,1,18,29,11,0,2
23/2/2018,4,深水涉,N.A.,2,10,13,16,0,7
23/2/2018,5,深水涉,N.A.,3,13,20,16,1,3
23/2/2018,6,深水涉,N.A.,4,16,23,14,2,3
23/2/2018,7,深水涉,N.A.,5,27,52,8,3,2
23/2/2018,8,深水涉,N.A.,6,35,93,6,5,3
23/2/2018,9,深水涉,N.A.,7,35,101,10,6,3
23/2/2018,10,深水涉,N.A.,N.A.,30,76,13,N.A.,3
23/2/2018,11,深水涉,N.A.,N.A.,31,62,20,5,3
23/2/2018,12,深水涉,N.A.,9,37,69,28,9,3
23/2/2018,13,深水涉,N.A.,N.A.,42,69,32,N.A.,6
23/2/2018,14,深水涉,N.A.,11,47,78,38,14,3
23/2/2018,15,深水涉,N.A.,10,44,61,55,12,3
23/2/2018,16,深水涉,N.A.,8,52,69,59,10,3
23/2/2018,17,深水涉,N.A.,12,69,95,42,13,3
23/2/2018,18,深水涉,N.A.,14,75,98,37,18,3
23/2/2018,19,深水涉,N.A.,16,77,100,34,19,3
23/2/2018,20,深水涉,N.A.,16,70,87,40,19,4
23/2/2018,21,深水涉,N.A.,N.A.,62,75,42,N.A.,2
23/2/2018,22,深水涉,N.A.,15,54,66,45,13,3
23/2/2018,23,深水涉,N.A.,15,40,47,62,15,3
23/2/2018,24,深水涉,N.A.,14,38,43,67,16,3
24/2/2018,1,深水涉,N.A.,17,31,33,70,18,3
24/2/2018,2,深水涉,N.A.,15,21,22,80,18,3
24/2/2018,3,深水涉,N.A.,14,16,17,85,18,3
24/2/2018,4,深水涉,N.A.,18,12,12,88,20,6
24/2/2018,5,深水涉,N.A.,18,19,20,79,18,3
24/2/2018,6,深水涉,N.A.,17,31,32,63,20,3
24/2/2018,7,深水涉,N.A.,20,47,55,50,20,3
24/2/2018,8,深水涉,N.A.,18,65,85,38,18,3
24/2/2018,9,深水涉,N.A.,20,78,108,26,20,3
24/2/2018,10,深水涉,N.A.,N.A.,76,124,33,N.A.,3
24/2/2018,11,深水涉,N.A.,N.A.,61,88,49,N.A.,3
24/2/2018,12,深水涉,N.A.,N.A.,51,74,60,N.A.,3
24/2/2018,13,深水涉,N.A.,17,59,84,57,21,3
24/2/2018,14,深水涉,N.A.,21,68,95,51,24,3
24/2/2018,15,深水涉,N.A.,22,80,113,41,26,3
24/2/2018,16,深水涉,N.A.,20,83,118,38,26,3
24/2/2018,17,深水涉,N.A.,21,85,120,33,26,3
24/2/2018,18,深水涉,N.A.,22,91,124,27,26,3
24/2/2018,19,深水涉,N.A.,23,92,123,25,27,3
24/2/2018,20,深水涉,N.A.,28,81,97,33,32,3
24/2/2018,21,深水涉,N.A.,35,92,106,27,38,6
24/2/2018,22,深水涉,N.A.,35,79,88,44,38,6
24/2/2018,23,深水涉,N.A.,32,74,83,52,33,4
24/2/2018,24,深水涉,N.A.,30,92,103,33,31,4
25/2/2018,1,深水涉,N.A.,24,64,68,52,28,4
25/2/2018,2,深水涉,N.A.,23,60,62,49,24,3
25/2/2018,3,深水涉,N.A.,21,32,32,71,21,3
25/2/2018,4,深水涉,N.A.,20,39,40,53,21,6
25/2/2018,5,深水涉,N.A.,19,31,31,57,20,4
25/2/2018,6,深水涉,N.A.,21,35,36,53,22,3
25/2/2018,7,深水涉,N.A.,24,57,65,31,25,3
25/2/2018,8,深水涉,N.A.,22,60,72,30,21,3
25/2/2018,9,深水涉,N.A.,N.A.,79,121,12,N.A.,3
25/2/2018,10,深水涉,N.A.,N.A.,78,125,20,N.A.,4
25/2/2018,11,深水涉,N.A.,N.A.,89,174,16,N.A.,5
25/2/2018,12,深水涉,N.A.,33,93,186,20,36,9
25/2/2018,13,深水涉,N.A.,23,59,85,50,25,6
25/2/2018,14,深水涉,N.A.,23,32,37,79,23,3
25/2/2018,15,深水涉,N.A.,33,36,40,80,36,3
25/2/2018,16,深水涉,N.A.,38,44,52,67,37,3
25/2/2018,17,深水涉,N.A.,32,54,73,49,33,2
25/2/2018,18,深水涉,N.A.,24,39,50,41,30,2
25/2/2018,19,深水涉,N.A.,17,40,49,31,24,2
25/2/2018,20,深水涉,N.A.,14,39,50,27,22,2
25/2/2018,21,深水涉,N.A.,11,41,56,24,17,2
25/2/2018,22,深水涉,N.A.,7,32,43,23,12,3
25/2/2018,23,深水涉,N.A.,6,30,40,23,8,3
25/2/2018,24,深水涉,N.A.,6,27,35,26,8,3
26/2/2018,1,深水涉,N.A.,6,25,33,25,8,3
26/2/2018,2,深水涉,N.A.,5,16,18,33,7,3
26/2/2018,3,深水涉,N.A.,6,10,12,37,8,2
26/2/2018,4,深水涉,N.A.,7,10,11,35,9,5
26/2/2018,5,深水涉,N.A.,8,9,9,37,10,3
26/2/2018,6,深水涉,N.A.,10,14,16,32,12,2
26/2/2018,7,深水涉,N.A.,13,24,33,23,12,2
26/2/2018,8,深水涉,N.A.,15,37,61,16,14,2
26/2/2018,9,深水涉,N.A.,17,46,89,8,17,3
26/2/2018,10,深水涉,N.A.,N.A.,48,98,8,N.A.,2
26/2/2018,11,深水涉,N.A.,13,41,73,19,23,2
26/2/2018,12,深水涉,N.A.,11,51,100,14,16,3
26/2/2018,13,深水涉,N.A.,15,48,86,22,17,2
26/2/2018,14,深水涉,N.A.,19,53,88,31,19,3
26/2/2018,15,深水涉,N.A.,23,54,90,35,20,3
26/2/2018,16,深水涉,N.A.,20,64,100,30,21,3
26/2/2018,17,深水涉,N.A.,31,56,82,36,35,3
26/2/2018,18,深水涉,N.A.,15,62,87,34,19,3
26/2/2018,19,深水涉,N.A.,15,57,75,42,19,3
26/2/2018,20,深水涉,N.A.,20,58,79,42,21,3
26/2/2018,21,深水涉,N.A.,19,43,51,58,18,3
26/2/2018,22,深水涉,N.A.,15,44,51,57,12,3
26/2/2018,23,深水涉,N.A.,14,47,54,55,13,3
26/2/2018,24,深水涉,N.A.,14,47,55,58,14,3
27/2/2018,1,深水涉,N.A.,15,40,45,61,17,3
27/2/2018,2,深水涉,N.A.,14,17,17,75,17,3
27/2/2018,3,深水涉,N.A.,16,15,15,71,18,4
27/2/2018,4,深水涉,N.A.,15,12,12,79,17,6
27/2/2018,5,深水涉,N.A.,12,10,10,85,12,4
27/2/2018,6,深水涉,N.A.,16,12,13,84,13,3
27/2/2018,7,深水涉,N.A.,18,32,35,63,19,3
27/2/2018,8,深水涉,N.A.,21,68,88,28,21,4
27/2/2018,9,深水涉,N.A.,19,72,103,25,24,4
27/2/2018,10,深水涉,N.A.,25,73,127,27,39,4
27/2/2018,11,深水涉,N.A.,25,65,104,40,45,5
27/2/2018,12,深水涉,N.A.,26,68,105,39,44,4
27/2/2018,13,深水涉,N.A.,29,69,110,47,43,5
27/2/2018,14,深水涉,N.A.,32,84,133,32,47,16
27/2/2018,15,深水涉,N.A.,33,81,114,40,52,13
27/2/2018,16,深水涉,N.A.,27,100,154,29,54,13
27/2/2018,17,深水涉,N.A.,22,85,126,41,52,4
27/2/2018,18,深水涉,N.A.,24,84,112,35,43,3
27/2/2018,19,深水涉,N.A.,25,103,144,12,36,3
27/2/2018,20,深水涉,N.A.,26,112,184,5,39,3
27/2/2018,21,深水涉,N.A.,28,94,124,12,42,4
27/2/2018,22,深水涉,N.A.,30,94,121,11,40,5
27/2/2018,23,深水涉,N.A.,29,73,85,35,36,4
27/2/2018,24,深水涉,N.A.,25,70,78,41,33,5
28/2/2018,1,深水涉,N.A.,21,53,56,N.A.,29,6
28/2/2018,2,深水涉,N.A.,22,36,37,58,30,5
28/2/2018,3,深水涉,N.A.,20,26,26,69,26,4
28/2/2018,4,深水涉,N.A.,15,23,24,65,25,6
28/2/2018,5,深水涉,N.A.,12,21,22,68,26,4
28/2/2018,6,深水涉,N.A.,14,26,27,66,27,3
28/2/2018,7,深水涉,N.A.,19,53,60,41,30,3
28/2/2018,8,深水涉,N.A.,23,85,125,16,30,3
28/2/2018,9,深水涉,N.A.,25,107,247,4,37,4
28/2/2018,10,深水涉,N.A.,24,109,352,3,42,9
28/2/2018,11,深水涉,N.A.,30,111,351,5,52,10
28/2/2018,12,深水涉,N.A.,29,118,356,6,64,14
28/2/2018,13,深水涉,N.A.,36,107,276,8,75,20
28/2/2018,14,深水涉,N.A.,41,85,170,15,71,21
28/2/2018,15,深水涉,N.A.,30,91,181,15,56,14
28/2/2018,16,深水涉,N.A.,25,95,187,13,53,22
28/2/2018,17,深水涉,N.A.,29,104,204,9,55,26
28/2/2018,18,深水涉,N.A.,29,111,232,5,52,16
28/2/2018,19,深水涉,N.A.,26,113,219,3,47,13
28/2/2018,20,深水涉,N.A.,24,121,293,2,41,20
28/2/2018,21,深水涉,N.A.,29,114,217,2,46,26
28/2/2018,22,深水涉,N.A.,33,106,246,2,46,37
28/2/2018,23,深水涉,N.A.,35,116,375,3,44,44
28/2/2018,24,深水涉,N.A.,43,127,563,3,55,38
1/3/2018,1,深水涉,N.A.,49,N.A.,N.A.,N.A.,66,N.A.
1/3/2018,2,深水涉,N.A.,49,136,800,3,71,53
1/3/2018,3,深水涉,N.A.,56,129,759,3,73,49
1/3/2018,4,深水涉,N.A.,58,125,657,3,73,36
1/3/2018,5,深水涉,N.A.,62,99,401,3,75,24
1/3/2018,6,深水涉,N.A.,46,87,272,2,64,14
1/3/2018,7,深水涉,N.A.,34,85,265,3,52,11
1/3/2018,8,深水涉,N.A.,36,63,151,4,44,13
1/3/2018,9,深水涉,N.A.,36,70,194,5,47,23
1/3/2018,10,深水涉,N.A.,40,75,235,7,50,17
1/3/2018,11,深水涉,N.A.,40,92,357,4,56,32
1/3/2018,12,深水涉,N.A.,41,84,238,11,69,20
1/3/2018,13,深水涉,N.A.,47,65,120,28,76,9
1/3/2018,14,深水涉,N.A.,N.A.,83,171,22,N.A.,14
1/3/2018,15,深水涉,N.A.,N.A.,91,175,16,N.A.,16
1/3/2018,16,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/3/2018,17,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/3/2018,18,深水涉,N.A.,N.A.,84,108,39,N.A.,7
1/3/2018,19,深水涉,N.A.,46,71,84,37,54,4
1/3/2018,20,深水涉,N.A.,44,75,87,57,50,4
1/3/2018,21,深水涉,N.A.,46,66,70,90,51,6
1/3/2018,22,深水涉,N.A.,59,69,73,77,69,7
1/3/2018,23,深水涉,N.A.,64,64,68,69,73,6
1/3/2018,24,深水涉,N.A.,54,58,63,60,59,5
2/3/2018,1,深水涉,N.A.,49,41,42,76,63,5
2/3/2018,2,深水涉,N.A.,48,26,26,96,69,4
2/3/2018,3,深水涉,N.A.,53,18,18,87,68,3
2/3/2018,4,深水涉,N.A.,37,10,11,85,41,5
2/3/2018,5,深水涉,N.A.,23,12,12,83,21,3
2/3/2018,6,深水涉,N.A.,23,21,22,77,24,3
2/3/2018,7,深水涉,N.A.,21,38,41,62,24,3
2/3/2018,8,深水涉,N.A.,24,70,87,36,31,4
2/3/2018,9,深水涉,N.A.,24,84,117,26,39,4
2/3/2018,10,深水涉,N.A.,25,80,120,32,44,3
2/3/2018,11,深水涉,N.A.,18,68,102,43,40,4
2/3/2018,12,深水涉,N.A.,10,61,90,53,31,4
2/3/2018,13,深水涉,N.A.,13,63,89,56,30,4
2/3/2018,14,深水涉,N.A.,18,65,93,59,29,4
2/3/2018,15,深水涉,N.A.,16,72,106,55,27,4
2/3/2018,16,深水涉,N.A.,12,72,96,58,32,5
2/3/2018,17,深水涉,N.A.,19,86,108,52,35,6
2/3/2018,18,深水涉,N.A.,31,111,138,34,47,17
