日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
5/4/2019,21,观塘,N.A.,62,146,171,65,86,5
5/4/2019,22,观塘,N.A.,65,132,148,65,94,5
5/4/2019,23,观塘,N.A.,65,164,189,33,91,8
5/4/2019,24,观塘,N.A.,68,164,204,24,98,8
6/4/2019,1,观塘,N.A.,68,166,202,12,93,8
6/4/2019,2,观塘,N.A.,69,180,248,5,93,6
6/4/2019,3,观塘,N.A.,68,166,241,5,89,8
6/4/2019,4,观塘,N.A.,61,143,201,5,87,8
6/4/2019,5,观塘,N.A.,64,138,175,4,84,7
6/4/2019,6,观塘,N.A.,54,136,218,5,80,8
6/4/2019,7,观塘,N.A.,56,131,257,5,69,8
6/4/2019,8,观塘,N.A.,58,129,260,8,73,6
6/4/2019,9,观塘,N.A.,58,131,246,14,82,9
6/4/2019,10,观塘,N.A.,61,139,221,36,91,10
6/4/2019,11,观塘,N.A.,63,152,229,38,111,9
6/4/2019,12,观塘,N.A.,54,139,197,55,92,8
6/4/2019,13,观塘,N.A.,45,117,169,65,86,8
6/4/2019,14,观塘,N.A.,50,110,160,51,73,9
6/4/2019,15,观塘,N.A.,38,108,184,29,57,11
6/4/2019,16,观塘,N.A.,37,105,192,21,62,11
6/4/2019,17,观塘,N.A.,26,97,168,19,47,8
6/4/2019,18,观塘,N.A.,27,97,175,15,49,8
6/4/2019,19,观塘,N.A.,27,96,164,16,45,7
6/4/2019,20,观塘,N.A.,34,95,149,16,45,6
6/4/2019,21,观塘,N.A.,42,104,176,6,42,8
6/4/2019,22,观塘,N.A.,36,92,137,13,47,7
6/4/2019,23,观塘,N.A.,39,81,111,21,45,5
6/4/2019,24,观塘,N.A.,23,71,90,26,34,5
7/4/2019,1,观塘,N.A.,30,77,98,15,34,6
7/4/2019,2,观塘,N.A.,25,72,88,15,31,9
7/4/2019,3,观塘,N.A.,24,48,53,31,37,7
7/4/2019,4,观塘,N.A.,24,46,51,35,23,5
7/4/2019,5,观塘,N.A.,20,31,36,50,25,5
7/4/2019,6,观塘,N.A.,20,50,62,34,19,5
7/4/2019,7,观塘,N.A.,22,65,90,26,28,5
7/4/2019,8,观塘,N.A.,25,58,79,38,29,4
7/4/2019,9,观塘,N.A.,16,65,97,35,21,4
7/4/2019,10,观塘,N.A.,23,65,106,31,24,5
7/4/2019,11,观塘,N.A.,18,62,101,29,29,5
7/4/2019,12,观塘,N.A.,19,62,103,36,29,6
7/4/2019,13,观塘,N.A.,18,57,95,34,30,6
7/4/2019,14,观塘,N.A.,16,N.A.,N.A.,43,24,6
7/4/2019,15,观塘,N.A.,15,N.A.,N.A.,45,22,5
7/4/2019,16,观塘,N.A.,17,N.A.,N.A.,46,24,N.A.
7/4/2019,17,观塘,N.A.,19,51,91,34,31,8
7/4/2019,18,观塘,N.A.,16,66,110,20,25,7
7/4/2019,19,观塘,N.A.,14,67,102,15,17,7
7/4/2019,20,观塘,N.A.,18,65,100,9,23,7
7/4/2019,21,观塘,N.A.,19,72,128,5,23,7
7/4/2019,22,观塘,N.A.,23,63,111,5,27,6
7/4/2019,23,观塘,N.A.,23,59,105,5,24,6
7/4/2019,24,观塘,N.A.,17,57,95,5,27,6
8/4/2019,1,观塘,N.A.,20,54,79,7,21,6
8/4/2019,2,观塘,N.A.,16,44,56,13,22,4
8/4/2019,3,观塘,N.A.,14,26,31,27,22,4
8/4/2019,4,观塘,N.A.,14,24,28,28,14,6
8/4/2019,5,观塘,N.A.,13,25,32,25,14,5
8/4/2019,6,观塘,N.A.,11,38,55,14,20,5
8/4/2019,7,观塘,N.A.,12,55,127,8,13,5
8/4/2019,8,观塘,N.A.,18,68,180,8,19,4
8/4/2019,9,观塘,N.A.,14,74,232,7,19,6
8/4/2019,10,观塘,N.A.,19,74,226,8,30,6
8/4/2019,11,观塘,N.A.,14,71,205,8,33,6
8/4/2019,12,观塘,N.A.,20,71,198,11,33,7
8/4/2019,13,观塘,N.A.,20,64,195,11,31,7
8/4/2019,14,观塘,N.A.,21,68,194,11,32,8
8/4/2019,15,观塘,N.A.,20,74,214,11,33,9
8/4/2019,16,观塘,N.A.,20,78,206,12,28,7
8/4/2019,17,观塘,N.A.,14,76,194,9,33,7
8/4/2019,18,观塘,N.A.,14,95,279,6,24,7
8/4/2019,19,观塘,N.A.,17,79,190,8,19,6
8/4/2019,20,观塘,N.A.,14,52,88,16,21,5
8/4/2019,21,观塘,N.A.,14,45,67,20,22,3
8/4/2019,22,观塘,N.A.,13,44,85,15,22,4
8/4/2019,23,观塘,N.A.,11,46,95,11,14,4
8/4/2019,24,观塘,N.A.,11,39,73,14,15,5
9/4/2019,1,观塘,N.A.,11,27,42,18,16,5
9/4/2019,2,观塘,N.A.,10,22,32,21,9,5
9/4/2019,3,观塘,N.A.,10,17,23,24,8,5
9/4/2019,4,观塘,N.A.,10,18,24,24,16,3
9/4/2019,5,观塘,N.A.,9,16,22,26,11,4
9/4/2019,6,观塘,N.A.,9,29,57,16,12,4
9/4/2019,7,观塘,N.A.,10,45,107,12,11,4
9/4/2019,8,观塘,N.A.,12,64,170,7,12,4
9/4/2019,9,观塘,N.A.,16,53,129,11,21,5
9/4/2019,10,观塘,N.A.,14,56,141,16,22,5
9/4/2019,11,观塘,N.A.,16,66,161,15,24,6
9/4/2019,12,观塘,N.A.,17,59,144,17,32,6
9/4/2019,13,观塘,N.A.,15,70,171,15,28,6
9/4/2019,14,观塘,N.A.,19,73,193,14,31,5
9/4/2019,15,观塘,N.A.,16,69,174,13,23,4
9/4/2019,16,观塘,N.A.,19,69,170,12,30,6
9/4/2019,17,观塘,N.A.,15,73,178,11,19,6
9/4/2019,18,观塘,N.A.,20,81,203,9,30,6
9/4/2019,19,观塘,N.A.,15,92,258,5,28,6
9/4/2019,20,观塘,N.A.,19,89,232,6,26,5
9/4/2019,21,观塘,N.A.,20,70,166,7,28,4
9/4/2019,22,观塘,N.A.,19,57,121,10,20,4
9/4/2019,23,观塘,N.A.,18,59,120,10,23,5
9/4/2019,24,观塘,N.A.,12,53,102,10,21,4
10/4/2019,1,观塘,N.A.,12,46,74,11,21,6
10/4/2019,2,观塘,N.A.,13,31,44,23,18,5
10/4/2019,3,观塘,N.A.,13,32,42,19,10,6
10/4/2019,4,观塘,N.A.,13,23,28,23,12,6
10/4/2019,5,观塘,N.A.,13,25,33,20,12,5
10/4/2019,6,观塘,N.A.,13,29,48,19,12,4
10/4/2019,7,观塘,N.A.,12,53,127,7,17,4
10/4/2019,8,观塘,N.A.,13,66,183,6,20,6
10/4/2019,9,观塘,N.A.,16,73,215,6,28,6
10/4/2019,10,观塘,N.A.,20,76,226,7,35,5
10/4/2019,11,观塘,N.A.,19,59,151,13,32,3
10/4/2019,12,观塘,N.A.,21,65,176,13,55,4
10/4/2019,13,观塘,N.A.,27,68,156,20,55,4
10/4/2019,14,观塘,N.A.,20,74,171,16,35,5
10/4/2019,15,观塘,N.A.,26,72,178,12,30,8
10/4/2019,16,观塘,N.A.,20,82,187,11,28,10
10/4/2019,17,观塘,N.A.,22,83,175,13,34,7
10/4/2019,18,观塘,N.A.,17,88,202,8,31,7
10/4/2019,19,观塘,N.A.,18,93,264,5,38,11
10/4/2019,20,观塘,N.A.,20,73,168,9,30,7
10/4/2019,21,观塘,N.A.,19,62,124,5,27,7
10/4/2019,22,观塘,N.A.,18,53,91,9,21,6
10/4/2019,23,观塘,N.A.,20,51,91,9,24,6
10/4/2019,24,观塘,N.A.,19,42,65,12,20,6
11/4/2019,1,观塘,N.A.,15,37,56,13,13,5
11/4/2019,2,观塘,N.A.,15,32,42,15,12,5
11/4/2019,3,观塘,N.A.,12,24,31,22,16,4
11/4/2019,4,观塘,N.A.,10,20,26,25,13,4
11/4/2019,5,观塘,N.A.,10,19,25,25,12,3
11/4/2019,6,观塘,N.A.,11,31,58,18,13,5
11/4/2019,7,观塘,N.A.,11,51,114,10,21,5
11/4/2019,8,观塘,N.A.,18,71,186,8,17,6
11/4/2019,9,观塘,N.A.,20,75,203,10,30,4
11/4/2019,10,观塘,N.A.,24,69,168,13,32,4
11/4/2019,11,观塘,N.A.,23,68,171,14,28,4
11/4/2019,12,观塘,N.A.,28,77,195,11,37,4
11/4/2019,13,观塘,N.A.,29,80,182,12,39,4
11/4/2019,14,观塘,N.A.,27,66,140,13,38,4
11/4/2019,15,观塘,N.A.,27,69,171,12,32,5
11/4/2019,16,观塘,N.A.,33,67,172,10,38,5
11/4/2019,17,观塘,N.A.,22,67,168,10,36,5
11/4/2019,18,观塘,N.A.,27,78,172,9,32,4
11/4/2019,19,观塘,N.A.,25,66,145,9,33,3
11/4/2019,20,观塘,N.A.,25,50,92,11,30,5
11/4/2019,21,观塘,N.A.,22,43,77,10,22,6
11/4/2019,22,观塘,N.A.,21,36,68,11,24,4
11/4/2019,23,观塘,N.A.,20,32,44,36,22,3
11/4/2019,24,观塘,N.A.,25,56,86,20,32,4
12/4/2019,1,观塘,N.A.,13,43,56,29,19,5
12/4/2019,2,观塘,N.A.,8,20,23,46,13,5
12/4/2019,3,观塘,N.A.,3,15,17,55,8,5
12/4/2019,4,观塘,N.A.,4,10,12,65,3,6
12/4/2019,5,观塘,N.A.,5,11,13,61,7,5
12/4/2019,6,观塘,N.A.,7,12,14,60,10,4
12/4/2019,7,观塘,N.A.,7,17,20,49,11,1
12/4/2019,8,观塘,N.A.,10,23,29,47,23,2
12/4/2019,9,观塘,N.A.,10,24,33,53,21,3
12/4/2019,10,观塘,N.A.,9,47,81,37,18,4
12/4/2019,11,观塘,N.A.,N.A.,36,55,50,N.A.,6
12/4/2019,12,观塘,N.A.,N.A.,32,47,53,N.A.,4
12/4/2019,13,观塘,N.A.,N.A.,30,42,52,N.A.,3
12/4/2019,14,观塘,N.A.,7,33,48,53,17,2
12/4/2019,15,观塘,N.A.,9,39,56,50,15,2
12/4/2019,16,观塘,N.A.,6,34,47,55,6,2
12/4/2019,17,观塘,N.A.,7,39,54,49,7,2
12/4/2019,18,观塘,N.A.,10,41,53,53,10,4
12/4/2019,19,观塘,N.A.,9,44,56,59,18,4
12/4/2019,20,观塘,N.A.,11,32,38,78,18,4
12/4/2019,21,观塘,N.A.,13,26,31,85,21,4
12/4/2019,22,观塘,N.A.,13,23,27,84,25,4
12/4/2019,23,观塘,N.A.,14,22,25,82,27,4
12/4/2019,24,观塘,N.A.,12,21,24,80,31,4
13/4/2019,1,观塘,N.A.,10,21,24,78,13,6
13/4/2019,2,观塘,N.A.,8,16,17,82,13,5
13/4/2019,3,观塘,N.A.,8,12,13,85,13,5
13/4/2019,4,观塘,N.A.,6,10,11,91,9,4
13/4/2019,5,观塘,N.A.,4,10,11,97,15,4
13/4/2019,6,观塘,N.A.,5,9,11,102,11,4
13/4/2019,7,观塘,N.A.,6,14,17,97,12,1
13/4/2019,8,观塘,N.A.,6,27,32,82,12,2
13/4/2019,9,观塘,N.A.,15,31,37,75,18,1
13/4/2019,10,观塘,N.A.,12,34,42,73,23,3
13/4/2019,11,观塘,N.A.,19,33,40,75,32,4
13/4/2019,12,观塘,N.A.,21,33,39,75,29,3
13/4/2019,13,观塘,N.A.,26,33,38,77,43,2
13/4/2019,14,观塘,N.A.,25,31,37,80,44,3
13/4/2019,15,观塘,N.A.,25,35,42,81,41,3
13/4/2019,16,观塘,N.A.,32,39,45,83,44,4
13/4/2019,17,观塘,N.A.,32,39,46,89,54,4
13/4/2019,18,观塘,N.A.,26,26,30,100,56,3
13/4/2019,19,观塘,N.A.,29,35,40,94,37,4
13/4/2019,20,观塘,N.A.,28,28,32,102,38,3
13/4/2019,21,观塘,N.A.,25,24,26,97,31,3
13/4/2019,22,观塘,N.A.,25,17,20,94,36,3
13/4/2019,23,观塘,N.A.,25,25,28,79,29,5
13/4/2019,24,观塘,N.A.,27,24,27,73,38,5
14/4/2019,1,观塘,N.A.,26,19,22,73,37,7
14/4/2019,2,观塘,N.A.,28,16,19,72,33,6
14/4/2019,3,观塘,N.A.,26,14,17,73,39,4
14/4/2019,4,观塘,N.A.,17,14,16,66,35,4
14/4/2019,5,观塘,N.A.,20,12,14,63,31,4
14/4/2019,6,观塘,N.A.,24,15,17,59,33,5
14/4/2019,7,观塘,N.A.,19,21,24,54,27,4
14/4/2019,8,观塘,N.A.,18,18,22,67,28,3
14/4/2019,9,观塘,N.A.,11,16,20,73,16,4
14/4/2019,10,观塘,N.A.,12,19,25,72,20,4
14/4/2019,11,观塘,N.A.,12,20,26,74,14,4
14/4/2019,12,观塘,N.A.,13,27,35,68,22,5
14/4/2019,13,观塘,N.A.,15,30,37,64,17,6
14/4/2019,14,观塘,N.A.,22,39,48,55,30,4
14/4/2019,15,观塘,N.A.,23,32,39,68,22,5
14/4/2019,16,观塘,N.A.,19,28,33,70,21,5
14/4/2019,17,观塘,N.A.,14,28,32,74,16,4
14/4/2019,18,观塘,N.A.,12,22,25,82,16,3
14/4/2019,19,观塘,N.A.,12,32,39,78,18,1
14/4/2019,20,观塘,N.A.,15,29,35,80,20,2
14/4/2019,21,观塘,N.A.,18,26,30,81,20,2
14/4/2019,22,观塘,N.A.,18,30,35,80,20,2
14/4/2019,23,观塘,N.A.,19,27,32,83,20,3
14/4/2019,24,观塘,N.A.,20,28,33,77,29,5
15/4/2019,1,观塘,N.A.,18,25,29,76,25,6
15/4/2019,2,观塘,N.A.,21,14,17,81,25,5
15/4/2019,3,观塘,N.A.,21,14,17,75,21,4
15/4/2019,4,观塘,N.A.,21,11,13,82,23,4
15/4/2019,5,观塘,N.A.,19,9,12,83,29,4
15/4/2019,6,观塘,N.A.,18,13,17,86,22,4
15/4/2019,7,观塘,N.A.,16,26,33,68,19,4
15/4/2019,8,观塘,N.A.,12,41,57,66,23,3
15/4/2019,9,观塘,N.A.,20,38,46,81,29,3
15/4/2019,10,观塘,N.A.,20,33,40,103,35,4
15/4/2019,11,观塘,N.A.,26,28,33,121,51,5
15/4/2019,12,观塘,N.A.,25,27,31,138,53,5
15/4/2019,13,观塘,N.A.,29,52,64,134,59,6
15/4/2019,14,观塘,N.A.,39,31,35,166,67,5
15/4/2019,15,观塘,N.A.,42,29,33,164,80,4
15/4/2019,16,观塘,N.A.,43,29,33,159,69,4
15/4/2019,17,观塘,N.A.,47,34,38,146,64,4
15/4/2019,18,观塘,N.A.,42,35,38,141,60,4
15/4/2019,19,观塘,N.A.,41,54,63,123,63,4
15/4/2019,20,观塘,N.A.,42,31,35,136,52,4
15/4/2019,21,观塘,N.A.,38,26,29,131,50,3
15/4/2019,22,观塘,N.A.,31,19,22,130,42,3
15/4/2019,23,观塘,N.A.,26,21,23,124,46,4
15/4/2019,24,观塘,N.A.,24,22,24,110,49,4
16/4/2019,1,观塘,N.A.,19,22,25,104,40,6
16/4/2019,2,观塘,N.A.,19,10,12,111,40,5
16/4/2019,3,观塘,N.A.,19,8,10,113,38,5
16/4/2019,4,观塘,N.A.,19,7,8,112,31,5
16/4/2019,5,观塘,N.A.,12,7,8,109,26,4
16/4/2019,6,观塘,N.A.,N.A.,11,13,102,N.A.,4
16/4/2019,7,观塘,N.A.,12,28,33,88,20,4
16/4/2019,8,观塘,N.A.,17,64,83,58,25,2
16/4/2019,9,观塘,N.A.,18,58,74,58,28,4
16/4/2019,10,观塘,N.A.,15,62,83,56,19,4
16/4/2019,11,观塘,N.A.,15,91,155,29,23,5
16/4/2019,12,观塘,N.A.,25,81,126,24,59,5
16/4/2019,13,观塘,N.A.,11,94,190,21,19,5
16/4/2019,14,观塘,N.A.,11,108,234,11,24,4
16/4/2019,15,观塘,N.A.,11,76,127,38,25,2
16/4/2019,16,观塘,N.A.,10,73,104,41,18,1
16/4/2019,17,观塘,N.A.,8,56,73,55,12,2
16/4/2019,18,观塘,N.A.,9,60,76,56,11,3
16/4/2019,19,观塘,N.A.,7,87,140,30,12,4
16/4/2019,20,观塘,N.A.,9,94,158,22,10,4
16/4/2019,21,观塘,N.A.,16,96,150,12,22,4
16/4/2019,22,观塘,N.A.,15,59,77,39,30,4
16/4/2019,23,观塘,N.A.,17,67,81,22,20,3
16/4/2019,24,观塘,N.A.,20,57,75,29,18,5
17/4/2019,1,观塘,N.A.,13,48,61,N.A.,22,7
17/4/2019,2,观塘,N.A.,14,27,30,57,13,4
17/4/2019,3,观塘,N.A.,13,26,31,56,13,5
17/4/2019,4,观塘,N.A.,11,33,42,47,18,6
17/4/2019,5,观塘,N.A.,18,21,25,61,17,6
17/4/2019,6,观塘,N.A.,18,24,28,57,17,5
17/4/2019,7,观塘,N.A.,10,41,52,50,17,4
17/4/2019,8,观塘,N.A.,8,65,96,34,11,3
17/4/2019,9,观塘,N.A.,10,61,89,40,16,4
17/4/2019,10,观塘,N.A.,13,49,74,54,25,4
17/4/2019,11,观塘,N.A.,10,63,100,54,20,5
17/4/2019,12,观塘,N.A.,10,80,118,49,17,6
17/4/2019,13,观塘,N.A.,11,63,81,71,24,5
17/4/2019,14,观塘,N.A.,15,71,96,54,21,5
17/4/2019,15,观塘,N.A.,18,66,93,63,24,5
17/4/2019,16,观塘,N.A.,15,81,112,51,15,5
17/4/2019,17,观塘,N.A.,12,81,103,62,16,4
17/4/2019,18,观塘,N.A.,16,96,124,57,23,5
17/4/2019,19,观塘,N.A.,19,95,118,59,33,7
17/4/2019,20,观塘,N.A.,25,84,104,65,28,6
17/4/2019,21,观塘,N.A.,25,73,88,64,34,4
17/4/2019,22,观塘,N.A.,23,65,81,68,28,6
17/4/2019,23,观塘,N.A.,22,53,61,74,29,5
17/4/2019,24,观塘,N.A.,18,46,51,82,18,5
18/4/2019,1,观塘,N.A.,17,N.A.,N.A.,N.A.,26,N.A.
18/4/2019,2,观塘,N.A.,17,25,27,100,15,4
18/4/2019,3,观塘,N.A.,N.A.,16,18,101,N.A.,6
18/4/2019,4,观塘,N.A.,N.A.,15,17,92,N.A.,9
18/4/2019,5,观塘,N.A.,14,16,17,87,24,6
18/4/2019,6,观塘,N.A.,14,17,19,94,16,7
18/4/2019,7,观塘,N.A.,18,38,45,84,28,3
18/4/2019,8,观塘,N.A.,18,55,66,78,27,3
18/4/2019,9,观塘,N.A.,21,52,64,83,25,4
18/4/2019,10,观塘,N.A.,22,51,63,79,31,4
18/4/2019,11,观塘,N.A.,21,50,62,79,22,5
18/4/2019,12,观塘,N.A.,23,46,55,87,25,5
18/4/2019,13,观塘,N.A.,29,55,67,88,40,4
18/4/2019,14,观塘,N.A.,31,50,57,98,40,5
18/4/2019,15,观塘,N.A.,35,45,51,103,46,4
18/4/2019,16,观塘,N.A.,35,48,56,89,40,5
18/4/2019,17,观塘,N.A.,29,57,71,81,27,5
18/4/2019,18,观塘,N.A.,25,65,82,61,37,4
18/4/2019,19,观塘,N.A.,19,73,100,48,26,8
18/4/2019,20,观塘,N.A.,14,61,78,51,28,4
18/4/2019,21,观塘,N.A.,18,59,78,48,24,4
18/4/2019,22,观塘,N.A.,11,67,96,40,15,6
18/4/2019,23,观塘,N.A.,11,72,113,33,15,4
18/4/2019,24,观塘,N.A.,13,57,76,44,16,4
19/4/2019,1,观塘,N.A.,13,42,49,52,20,6
19/4/2019,2,观塘,N.A.,13,40,49,51,13,6
19/4/2019,3,观塘,N.A.,13,22,26,62,18,5
19/4/2019,4,观塘,N.A.,13,16,19,70,15,4
19/4/2019,5,观塘,N.A.,12,14,16,72,15,4
19/4/2019,6,观塘,N.A.,18,19,22,62,18,5
19/4/2019,7,观塘,N.A.,16,28,37,53,26,3
19/4/2019,8,观塘,N.A.,14,62,98,20,28,2
19/4/2019,9,观塘,N.A.,17,73,164,8,24,3
19/4/2019,10,观塘,N.A.,22,71,178,10,30,6
19/4/2019,11,观塘,N.A.,23,59,133,13,30,7
19/4/2019,12,观塘,N.A.,20,63,140,17,28,6
19/4/2019,13,观塘,N.A.,18,67,153,15,31,6
19/4/2019,14,观塘,N.A.,25,66,140,32,31,6
19/4/2019,15,观塘,N.A.,15,41,50,96,28,5
19/4/2019,16,观塘,N.A.,0,44,56,94,9,3
19/4/2019,17,观塘,N.A.,4,57,69,83,15,3
19/4/2019,18,观塘,N.A.,7,50,59,95,8,3
19/4/2019,19,观塘,N.A.,6,49,57,90,6,2
19/4/2019,20,观塘,N.A.,8,34,37,104,8,3
19/4/2019,21,观塘,N.A.,10,32,35,107,9,2
19/4/2019,22,观塘,N.A.,8,30,32,109,9,3
19/4/2019,23,观塘,N.A.,7,24,27,110,12,3
19/4/2019,24,观塘,N.A.,8,28,32,100,10,6
20/4/2019,1,观塘,N.A.,9,21,23,99,8,7
20/4/2019,2,观塘,N.A.,9,15,17,96,9,5
20/4/2019,3,观塘,N.A.,10,13,15,87,22,4
20/4/2019,4,观塘,N.A.,9,12,14,77,21,5
20/4/2019,5,观塘,N.A.,8,11,13,75,17,4
20/4/2019,6,观塘,N.A.,9,16,19,64,21,4
20/4/2019,7,观塘,N.A.,8,23,27,56,20,3
20/4/2019,8,观塘,N.A.,8,28,32,51,28,3
20/4/2019,9,观塘,N.A.,11,30,37,47,25,2
20/4/2019,10,观塘,N.A.,11,30,38,47,22,4
20/4/2019,11,观塘,N.A.,11,34,45,46,31,4
20/4/2019,12,观塘,N.A.,12,39,55,36,25,6
20/4/2019,13,观塘,N.A.,13,43,62,29,20,5
20/4/2019,14,观塘,N.A.,11,82,204,8,27,5
20/4/2019,15,观塘,N.A.,17,67,167,41,33,6
20/4/2019,16,观塘,N.A.,17,70,90,64,31,4
20/4/2019,17,观塘,N.A.,N.A.,62,77,60,N.A.,3
20/4/2019,18,观塘,N.A.,7,51,61,61,8,3
20/4/2019,19,观塘,N.A.,4,51,62,56,9,3
20/4/2019,20,观塘,N.A.,6,72,101,34,10,3
20/4/2019,21,观塘,N.A.,7,74,114,31,17,3
20/4/2019,22,观塘,N.A.,11,80,120,26,16,3
20/4/2019,23,观塘,N.A.,11,47,55,57,21,4
20/4/2019,24,观塘,N.A.,10,43,50,58,13,4
21/4/2019,1,观塘,N.A.,7,34,38,58,16,8
21/4/2019,2,观塘,N.A.,6,25,29,61,9,6
21/4/2019,3,观塘,N.A.,6,33,38,45,11,4
21/4/2019,4,观塘,N.A.,6,34,41,34,11,5
21/4/2019,5,观塘,N.A.,6,30,34,40,20,4
21/4/2019,6,观塘,N.A.,7,49,89,24,11,5
21/4/2019,7,观塘,N.A.,7,32,42,40,12,3
21/4/2019,8,观塘,N.A.,5,40,52,28,17,4
21/4/2019,9,观塘,N.A.,17,38,53,27,21,3
21/4/2019,10,观塘,N.A.,14,47,79,21,20,6
21/4/2019,11,观塘,N.A.,14,42,80,27,28,5
21/4/2019,12,观塘,N.A.,19,41,79,29,34,7
21/4/2019,13,观塘,N.A.,17,46,89,27,25,6
21/4/2019,14,观塘,N.A.,21,53,107,23,28,7
21/4/2019,15,观塘,N.A.,23,64,142,16,31,6
21/4/2019,16,观塘,N.A.,20,62,138,13,32,5
21/4/2019,17,观塘,N.A.,13,64,137,13,27,5
21/4/2019,18,观塘,N.A.,18,73,177,8,29,6
21/4/2019,19,观塘,N.A.,18,66,139,9,32,6
21/4/2019,20,观塘,N.A.,26,60,119,9,35,6
21/4/2019,21,观塘,N.A.,23,61,127,9,35,5
21/4/2019,22,观塘,N.A.,22,57,119,10,31,6
21/4/2019,23,观塘,N.A.,16,56,121,8,20,5
21/4/2019,24,观塘,N.A.,16,51,102,8,19,5
22/4/2019,1,观塘,N.A.,15,42,66,9,21,7
22/4/2019,2,观塘,N.A.,16,36,49,10,24,5
22/4/2019,3,观塘,N.A.,22,33,45,13,31,7
22/4/2019,4,观塘,N.A.,19,27,34,16,30,8
22/4/2019,5,观塘,N.A.,18,26,35,17,19,6
22/4/2019,6,观塘,N.A.,N.A.,40,97,8,N.A.,6
22/4/2019,7,观塘,N.A.,18,44,91,10,21,4
22/4/2019,8,观塘,N.A.,13,58,170,6,20,5
22/4/2019,9,观塘,N.A.,19,62,170,7,19,6
22/4/2019,10,观塘,N.A.,16,55,137,11,14,6
22/4/2019,11,观塘,N.A.,17,52,128,15,28,6
22/4/2019,12,观塘,N.A.,13,44,90,18,22,5
22/4/2019,13,观塘,N.A.,14,54,125,16,20,5
22/4/2019,14,观塘,N.A.,14,51,122,18,19,6
22/4/2019,15,观塘,N.A.,13,47,113,17,21,7
22/4/2019,16,观塘,N.A.,13,44,112,16,28,7
22/4/2019,17,观塘,N.A.,13,61,163,10,16,6
22/4/2019,18,观塘,N.A.,11,55,125,11,22,7
22/4/2019,19,观塘,N.A.,11,47,100,12,17,5
22/4/2019,20,观塘,N.A.,12,42,75,12,19,5
22/4/2019,21,观塘,N.A.,13,44,74,16,19,4
22/4/2019,22,观塘,N.A.,14,41,67,14,24,3
22/4/2019,23,观塘,N.A.,14,48,93,9,20,4
22/4/2019,24,观塘,N.A.,16,46,89,11,14,4
23/4/2019,1,观塘,N.A.,13,36,70,14,13,5
23/4/2019,2,观塘,N.A.,11,29,55,13,16,6
23/4/2019,3,观塘,N.A.,8,20,29,18,12,6
23/4/2019,4,观塘,N.A.,10,19,26,18,13,3
23/4/2019,5,观塘,N.A.,9,22,31,17,13,3
23/4/2019,6,观塘,N.A.,7,31,56,13,11,4
23/4/2019,7,观塘,N.A.,9,56,152,8,12,4
23/4/2019,8,观塘,N.A.,15,64,205,7,24,5
23/4/2019,9,观塘,N.A.,18,73,230,9,29,6
23/4/2019,10,观塘,N.A.,22,75,245,9,30,6
23/4/2019,11,观塘,N.A.,N.A.,63,191,9,N.A.,5
23/4/2019,12,观塘,N.A.,N.A.,53,136,14,N.A.,7
23/4/2019,13,观塘,N.A.,N.A.,49,131,16,29,9
23/4/2019,14,观塘,N.A.,N.A.,50,121,17,24,10
23/4/2019,15,观塘,N.A.,14,71,170,13,28,6
23/4/2019,16,观塘,N.A.,22,59,137,15,38,6
23/4/2019,17,观塘,N.A.,17,60,129,12,22,8
23/4/2019,18,观塘,N.A.,16,69,160,9,25,7
23/4/2019,19,观塘,N.A.,14,83,219,6,14,8
23/4/2019,20,观塘,N.A.,18,87,249,5,25,7
23/4/2019,21,观塘,N.A.,26,74,187,7,24,6
23/4/2019,22,观塘,N.A.,25,59,118,8,30,5
23/4/2019,23,观塘,N.A.,13,61,126,9,16,5
23/4/2019,24,观塘,N.A.,13,50,105,9,19,5
24/4/2019,1,观塘,N.A.,11,46,92,10,16,5
24/4/2019,2,观塘,N.A.,10,33,54,22,15,5
24/4/2019,3,观塘,N.A.,11,29,38,19,11,4
24/4/2019,4,观塘,N.A.,10,23,25,27,12,7
24/4/2019,5,观塘,N.A.,11,28,33,19,15,6
24/4/2019,6,观塘,N.A.,14,41,70,9,18,5
24/4/2019,7,观塘,N.A.,15,57,145,6,14,6
24/4/2019,8,观塘,N.A.,12,73,236,6,22,5
24/4/2019,9,观塘,N.A.,19,82,274,7,23,6
24/4/2019,10,观塘,N.A.,18,68,215,8,24,6
24/4/2019,11,观塘,N.A.,14,63,216,8,30,8
24/4/2019,12,观塘,N.A.,17,65,199,13,30,8
24/4/2019,13,观塘,N.A.,19,65,190,14,27,9
24/4/2019,14,观塘,N.A.,15,69,184,15,26,11
24/4/2019,15,观塘,N.A.,18,71,190,13,28,11
24/4/2019,16,观塘,N.A.,17,72,170,N.A.,31,10
24/4/2019,17,观塘,N.A.,14,82,186,12,31,8
24/4/2019,18,观塘,N.A.,19,93,200,10,30,3
24/4/2019,19,观塘,N.A.,21,100,223,8,36,5
24/4/2019,20,观塘,N.A.,19,97,229,7,29,8
24/4/2019,21,观塘,N.A.,26,75,143,11,30,5
24/4/2019,22,观塘,N.A.,24,67,138,10,31,5
24/4/2019,23,观塘,N.A.,16,59,107,13,27,4
24/4/2019,24,观塘,N.A.,19,49,88,17,19,5
25/4/2019,1,观塘,N.A.,19,45,68,21,19,4
