Date,Hour,Station,CO,FSP,NO2,NOX,O3,RSP,SO2
13/12/2020,23,Tap Mun,90,25,11,11,100,34,6
13/12/2020,24,Tap Mun,82,21,10,11,86,27,5
14/12/2020,1,Tap Mun,N.A.,20,N.A.,N.A.,N.A.,27,N.A.
14/12/2020,2,Tap Mun,84,19,9,9,112,30,6
14/12/2020,3,Tap Mun,83,20,9,9,93,29,6
14/12/2020,4,Tap Mun,82,20,8,9,75,27,5
14/12/2020,5,Tap Mun,82,21,8,8,73,26,5
14/12/2020,6,Tap Mun,80,14,8,9,65,18,5
14/12/2020,7,Tap Mun,77,14,8,8,53,17,5
14/12/2020,8,Tap Mun,85,16,13,14,77,22,6
14/12/2020,9,Tap Mun,108,18,18,21,35,29,6
14/12/2020,10,Tap Mun,113,11,18,21,34,20,5
14/12/2020,11,Tap Mun,115,14,17,22,35,23,5
14/12/2020,12,Tap Mun,117,13,16,22,39,23,5
14/12/2020,13,Tap Mun,117,12,19,25,41,21,5
14/12/2020,14,Tap Mun,116,13,20,25,40,25,5
14/12/2020,15,Tap Mun,115,15,22,25,39,27,5
14/12/2020,16,Tap Mun,117,17,24,26,36,30,5
14/12/2020,17,Tap Mun,115,16,23,25,36,33,6
14/12/2020,18,Tap Mun,112,20,22,23,36,38,6
14/12/2020,19,Tap Mun,113,18,21,22,33,34,5
14/12/2020,20,Tap Mun,117,18,20,21,33,31,5
14/12/2020,21,Tap Mun,117,14,21,23,29,25,5
14/12/2020,22,Tap Mun,117,14,21,21,28,23,5
14/12/2020,23,Tap Mun,115,14,18,19,28,22,5
14/12/2020,24,Tap Mun,113,13,18,19,25,19,5
15/12/2020,1,Tap Mun,108,12,17,18,24,15,5
15/12/2020,2,Tap Mun,106,11,15,16,24,15,5
15/12/2020,3,Tap Mun,104,9,14,15,23,13,6
15/12/2020,4,Tap Mun,100,8,13,15,22,13,6
15/12/2020,5,Tap Mun,99,7,13,13,22,11,5
15/12/2020,6,Tap Mun,94,7,13,13,21,11,6
15/12/2020,7,Tap Mun,90,7,13,13,20,10,5
15/12/2020,8,Tap Mun,89,5,13,15,18,9,5
15/12/2020,9,Tap Mun,88,5,14,19,18,10,6
15/12/2020,10,Tap Mun,90,6,13,22,21,13,6
15/12/2020,11,Tap Mun,89,8,13,23,25,17,6
15/12/2020,12,Tap Mun,90,6,14,22,27,16,6
15/12/2020,13,Tap Mun,91,7,15,23,29,18,6
15/12/2020,14,Tap Mun,91,9,17,25,32,20,6
15/12/2020,15,Tap Mun,95,9,18,25,34,20,6
15/12/2020,16,Tap Mun,92,11,21,29,35,24,5
15/12/2020,17,Tap Mun,91,12,22,27,32,26,5
15/12/2020,18,Tap Mun,90,13,27,29,24,30,5
15/12/2020,19,Tap Mun,91,15,27,28,19,31,5
15/12/2020,20,Tap Mun,93,14,27,29,16,28,5
15/12/2020,21,Tap Mun,90,14,23,24,16,26,6
15/12/2020,22,Tap Mun,89,13,22,23,17,23,6
15/12/2020,23,Tap Mun,89,11,19,19,18,20,5
15/12/2020,24,Tap Mun,89,11,21,22,16,19,5
16/12/2020,1,Tap Mun,N.A.,12,N.A.,N.A.,N.A.,21,N.A.
16/12/2020,2,Tap Mun,N.A.,13,N.A.,N.A.,N.A.,21,N.A.
16/12/2020,3,Tap Mun,87,14,15,15,20,21,6
16/12/2020,4,Tap Mun,82,15,14,15,19,21,5
16/12/2020,5,Tap Mun,80,15,14,15,18,20,5
16/12/2020,6,Tap Mun,78,19,13,14,18,23,5
16/12/2020,7,Tap Mun,78,18,14,15,17,22,5
16/12/2020,8,Tap Mun,79,18,13,15,18,21,5
16/12/2020,9,Tap Mun,78,14,12,16,20,18,4
16/12/2020,10,Tap Mun,82,15,14,24,21,21,5
16/12/2020,11,Tap Mun,83,15,14,22,25,22,5
16/12/2020,12,Tap Mun,82,16,13,21,26,24,5
16/12/2020,13,Tap Mun,83,15,18,26,25,25,6
16/12/2020,14,Tap Mun,N.A.,14,N.A.,N.A.,N.A.,27,N.A.
16/12/2020,15,Tap Mun,N.A.,14,N.A.,N.A.,N.A.,25,N.A.
16/12/2020,16,Tap Mun,60,12,23,29,25,25,8
16/12/2020,17,Tap Mun,60,13,24,30,22,26,6
16/12/2020,18,Tap Mun,62,14,29,33,16,29,6
16/12/2020,19,Tap Mun,60,13,26,27,16,28,5
16/12/2020,20,Tap Mun,62,15,25,27,14,26,5
16/12/2020,21,Tap Mun,61,17,24,27,14,28,6
16/12/2020,22,Tap Mun,63,17,26,29,12,27,7
16/12/2020,23,Tap Mun,62,17,25,27,12,27,7
16/12/2020,24,Tap Mun,63,15,25,27,11,25,6
17/12/2020,1,Tap Mun,63,15,23,25,10,24,7
17/12/2020,2,Tap Mun,61,17,21,23,11,25,7
17/12/2020,3,Tap Mun,59,17,20,22,11,24,7
17/12/2020,4,Tap Mun,58,20,20,21,11,25,7
17/12/2020,5,Tap Mun,58,22,19,21,11,27,6
17/12/2020,6,Tap Mun,59,20,19,22,10,25,6
17/12/2020,7,Tap Mun,59,21,17,19,12,26,6
17/12/2020,8,Tap Mun,58,22,17,20,13,26,6
17/12/2020,9,Tap Mun,59,26,16,22,14,30,6
17/12/2020,10,Tap Mun,59,24,15,24,14,29,6
17/12/2020,11,Tap Mun,58,23,13,24,19,30,6
17/12/2020,12,Tap Mun,59,19,16,30,24,27,6
17/12/2020,13,Tap Mun,59,18,18,30,29,27,6
17/12/2020,14,Tap Mun,60,20,31,56,23,31,6
17/12/2020,15,Tap Mun,59,18,39,60,23,30,6
17/12/2020,16,Tap Mun,60,22,44,63,23,37,6
17/12/2020,17,Tap Mun,62,22,45,54,19,41,6
17/12/2020,18,Tap Mun,65,22,53,62,11,45,6
17/12/2020,19,Tap Mun,67,22,49,53,5,50,7
17/12/2020,20,Tap Mun,72,26,49,59,4,59,7
17/12/2020,21,Tap Mun,69,24,44,52,6,56,7
17/12/2020,22,Tap Mun,65,19,34,38,11,39,6
17/12/2020,23,Tap Mun,65,16,31,34,13,30,6
17/12/2020,24,Tap Mun,65,15,30,32,13,26,6
18/12/2020,1,Tap Mun,N.A.,14,N.A.,N.A.,N.A.,26,N.A.
18/12/2020,2,Tap Mun,66,15,32,34,6,27,7
18/12/2020,3,Tap Mun,65,13,29,31,8,25,7
18/12/2020,4,Tap Mun,65,13,25,27,10,22,6
18/12/2020,5,Tap Mun,63,15,22,24,13,23,6
18/12/2020,6,Tap Mun,57,16,17,19,17,22,5
18/12/2020,7,Tap Mun,56,15,16,17,17,19,6
18/12/2020,8,Tap Mun,60,15,18,20,17,18,6
18/12/2020,9,Tap Mun,58,13,15,22,19,17,6
18/12/2020,10,Tap Mun,61,13,14,24,23,21,6
18/12/2020,11,Tap Mun,56,13,13,24,30,24,6
18/12/2020,12,Tap Mun,55,12,15,23,39,24,6
18/12/2020,13,Tap Mun,54,12,16,22,51,23,7
18/12/2020,14,Tap Mun,54,12,15,21,59,24,7
18/12/2020,15,Tap Mun,56,11,15,20,71,25,8
18/12/2020,16,Tap Mun,58,15,20,23,70,33,7
18/12/2020,17,Tap Mun,59,15,22,24,64,36,7
18/12/2020,18,Tap Mun,59,20,23,25,63,41,7
18/12/2020,19,Tap Mun,56,19,17,19,63,35,7
18/12/2020,20,Tap Mun,62,13,15,17,53,25,7
18/12/2020,21,Tap Mun,59,15,16,17,48,24,7
18/12/2020,22,Tap Mun,63,12,19,20,40,20,7
18/12/2020,23,Tap Mun,65,14,21,22,31,23,7
18/12/2020,24,Tap Mun,65,16,20,21,27,25,6
19/12/2020,1,Tap Mun,64,18,19,21,26,29,7
19/12/2020,2,Tap Mun,63,17,17,18,27,26,6
19/12/2020,3,Tap Mun,63,17,15,17,28,25,6
19/12/2020,4,Tap Mun,63,14,15,17,26,22,6
19/12/2020,5,Tap Mun,64,17,15,17,26,24,6
19/12/2020,6,Tap Mun,64,19,14,16,25,26,7
19/12/2020,7,Tap Mun,64,23,14,16,24,29,7
19/12/2020,8,Tap Mun,64,23,14,16,27,29,7
19/12/2020,9,Tap Mun,65,26,12,17,32,33,7
19/12/2020,10,Tap Mun,65,25,13,18,37,37,7
19/12/2020,11,Tap Mun,65,24,14,20,46,42,7
19/12/2020,12,Tap Mun,69,28,15,21,57,50,8
19/12/2020,13,Tap Mun,73,31,16,22,65,59,9
19/12/2020,14,Tap Mun,73,35,15,18,73,61,9
19/12/2020,15,Tap Mun,72,36,15,18,80,59,10
19/12/2020,16,Tap Mun,71,35,19,22,85,59,10
19/12/2020,17,Tap Mun,67,32,17,19,89,60,9
19/12/2020,18,Tap Mun,65,29,18,19,84,53,9
19/12/2020,19,Tap Mun,65,29,19,20,74,50,9
19/12/2020,20,Tap Mun,67,29,17,19,61,46,8
19/12/2020,21,Tap Mun,70,28,17,19,54,42,8
19/12/2020,22,Tap Mun,72,29,19,21,46,43,7
19/12/2020,23,Tap Mun,74,33,18,20,40,47,7
19/12/2020,24,Tap Mun,75,32,18,20,35,46,8
20/12/2020,1,Tap Mun,N.A.,32,N.A.,N.A.,N.A.,47,N.A.
20/12/2020,2,Tap Mun,75,33,19,21,29,46,11
20/12/2020,3,Tap Mun,77,32,19,20,28,45,10
20/12/2020,4,Tap Mun,77,39,18,20,29,50,10
20/12/2020,5,Tap Mun,77,38,18,19,30,49,9
20/12/2020,6,Tap Mun,75,36,16,18,30,45,10
20/12/2020,7,Tap Mun,74,35,16,18,30,43,9
20/12/2020,8,Tap Mun,73,31,15,17,32,38,9
20/12/2020,9,Tap Mun,72,30,16,19,35,38,10
20/12/2020,10,Tap Mun,73,35,16,21,38,47,10
20/12/2020,11,Tap Mun,74,34,17,22,50,50,10
20/12/2020,12,Tap Mun,73,34,16,19,67,53,10
20/12/2020,13,Tap Mun,74,34,15,18,88,56,11
20/12/2020,14,Tap Mun,73,36,16,18,100,58,11
20/12/2020,15,Tap Mun,71,33,14,17,107,54,10
20/12/2020,16,Tap Mun,72,33,15,17,108,54,9
20/12/2020,17,Tap Mun,71,35,16,17,104,57,9
20/12/2020,18,Tap Mun,70,35,19,20,101,56,10
20/12/2020,19,Tap Mun,72,35,20,22,97,57,10
20/12/2020,20,Tap Mun,73,34,18,20,94,56,10
20/12/2020,21,Tap Mun,75,37,20,22,90,59,10
20/12/2020,22,Tap Mun,76,38,17,18,90,62,10
20/12/2020,23,Tap Mun,76,42,16,18,89,63,11
20/12/2020,24,Tap Mun,76,40,18,19,88,60,12
21/12/2020,1,Tap Mun,75,45,16,17,90,67,12
21/12/2020,2,Tap Mun,75,47,15,17,88,67,11
21/12/2020,3,Tap Mun,76,46,14,15,87,65,11
21/12/2020,4,Tap Mun,77,43,13,15,85,60,11
21/12/2020,5,Tap Mun,77,43,14,15,84,57,11
21/12/2020,6,Tap Mun,76,45,14,15,82,61,11
21/12/2020,7,Tap Mun,75,47,12,14,83,61,11
21/12/2020,8,Tap Mun,75,47,13,15,81,61,11
21/12/2020,9,Tap Mun,76,47,16,18,78,61,11
21/12/2020,10,Tap Mun,75,47,17,19,80,63,10
21/12/2020,11,Tap Mun,72,44,17,19,86,61,10
21/12/2020,12,Tap Mun,73,43,18,20,97,60,10
21/12/2020,13,Tap Mun,72,44,19,21,109,64,10
21/12/2020,14,Tap Mun,71,42,16,18,120,63,10
21/12/2020,15,Tap Mun,70,38,17,19,125,58,10
21/12/2020,16,Tap Mun,69,38,18,21,124,58,9
21/12/2020,17,Tap Mun,71,35,19,20,123,54,9
21/12/2020,18,Tap Mun,70,37,20,22,110,59,8
21/12/2020,19,Tap Mun,73,36,25,27,99,60,9
21/12/2020,20,Tap Mun,74,38,29,31,88,67,9
21/12/2020,21,Tap Mun,73,41,25,27,86,67,10
21/12/2020,22,Tap Mun,73,39,26,28,79,63,10
21/12/2020,23,Tap Mun,75,38,28,30,72,62,10
21/12/2020,24,Tap Mun,74,37,22,24,74,60,9
22/12/2020,1,Tap Mun,N.A.,37,N.A.,N.A.,N.A.,58,N.A.
22/12/2020,2,Tap Mun,75,39,20,22,72,59,11
22/12/2020,3,Tap Mun,74,38,16,18,76,54,11
22/12/2020,4,Tap Mun,74,38,16,17,76,52,11
22/12/2020,5,Tap Mun,74,37,17,19,73,50,10
22/12/2020,6,Tap Mun,72,39,15,16,74,50,10
22/12/2020,7,Tap Mun,71,41,15,16,71,51,10
22/12/2020,8,Tap Mun,71,40,17,18,69,50,10
22/12/2020,9,Tap Mun,71,38,18,20,68,48,10
22/12/2020,10,Tap Mun,72,35,19,22,65,48,10
22/12/2020,11,Tap Mun,69,35,19,24,70,50,9
22/12/2020,12,Tap Mun,64,34,17,20,82,49,9
22/12/2020,13,Tap Mun,63,30,12,14,98,40,8
22/12/2020,14,Tap Mun,57,31,11,13,108,42,7
22/12/2020,15,Tap Mun,54,23,15,17,108,36,8
22/12/2020,16,Tap Mun,54,20,12,14,113,35,7
22/12/2020,17,Tap Mun,55,23,12,14,114,42,7
22/12/2020,18,Tap Mun,57,24,19,20,107,49,7
22/12/2020,19,Tap Mun,58,24,19,21,101,51,8
22/12/2020,20,Tap Mun,60,25,17,18,81,45,7
22/12/2020,21,Tap Mun,60,24,14,16,87,39,7
22/12/2020,22,Tap Mun,55,27,16,18,96,49,7
22/12/2020,23,Tap Mun,50,18,14,15,98,40,7
22/12/2020,24,Tap Mun,51,16,13,14,101,39,7
23/12/2020,1,Tap Mun,49,17,12,14,105,41,7
23/12/2020,2,Tap Mun,51,20,10,12,100,43,7
23/12/2020,3,Tap Mun,48,17,14,16,90,39,7
23/12/2020,4,Tap Mun,51,17,12,13,90,38,7
23/12/2020,5,Tap Mun,52,19,12,13,85,34,7
23/12/2020,6,Tap Mun,61,22,26,27,55,40,7
23/12/2020,7,Tap Mun,68,35,38,40,39,60,8
23/12/2020,8,Tap Mun,69,36,27,29,46,58,7
23/12/2020,9,Tap Mun,67,35,21,23,53,51,7
23/12/2020,10,Tap Mun,69,35,22,26,53,47,7
23/12/2020,11,Tap Mun,64,31,24,29,59,39,7
23/12/2020,12,Tap Mun,62,31,21,24,76,37,7
23/12/2020,13,Tap Mun,51,23,14,16,82,27,6
23/12/2020,14,Tap Mun,N.A.,18,N.A.,N.A.,N.A.,20,N.A.
23/12/2020,15,Tap Mun,N.A.,22,N.A.,N.A.,N.A.,25,N.A.
23/12/2020,16,Tap Mun,N.A.,16,N.A.,N.A.,N.A.,21,N.A.
23/12/2020,17,Tap Mun,N.A.,22,N.A.,N.A.,N.A.,29,N.A.
23/12/2020,18,Tap Mun,N.A.,26,N.A.,N.A.,N.A.,33,N.A.
23/12/2020,19,Tap Mun,61,26,25,26,53,29,9
23/12/2020,20,Tap Mun,62,31,23,25,45,34,6
23/12/2020,21,Tap Mun,64,33,18,20,34,37,6
23/12/2020,22,Tap Mun,62,34,15,17,26,37,6
23/12/2020,23,Tap Mun,61,32,17,19,20,36,5
23/12/2020,24,Tap Mun,62,27,15,17,16,30,5
24/12/2020,1,Tap Mun,N.A.,29,N.A.,N.A.,N.A.,31,N.A.
24/12/2020,2,Tap Mun,61,25,21,24,12,28,8
24/12/2020,3,Tap Mun,54,20,15,16,33,23,6
24/12/2020,4,Tap Mun,53,17,15,16,36,22,6
24/12/2020,5,Tap Mun,55,22,15,17,37,27,6
24/12/2020,6,Tap Mun,57,24,18,20,32,29,7
24/12/2020,7,Tap Mun,54,23,18,19,34,31,7
24/12/2020,8,Tap Mun,52,24,11,13,45,29,7
24/12/2020,9,Tap Mun,53,20,11,13,47,22,7
24/12/2020,10,Tap Mun,53,22,13,17,48,25,7
24/12/2020,11,Tap Mun,54,23,13,19,56,29,7
24/12/2020,12,Tap Mun,51,20,15,19,74,28,7
24/12/2020,13,Tap Mun,53,19,16,18,91,29,7
24/12/2020,14,Tap Mun,50,25,16,18,113,36,7
24/12/2020,15,Tap Mun,50,24,14,17,131,36,7
24/12/2020,16,Tap Mun,51,23,14,16,123,35,6
24/12/2020,17,Tap Mun,53,23,16,18,123,38,6
24/12/2020,18,Tap Mun,60,28,20,21,105,48,7
24/12/2020,19,Tap Mun,54,43,20,21,77,63,6
24/12/2020,20,Tap Mun,54,24,18,19,59,41,5
24/12/2020,21,Tap Mun,55,24,24,26,52,36,6
24/12/2020,22,Tap Mun,56,26,22,23,49,35,7
24/12/2020,23,Tap Mun,58,26,21,23,36,36,7
24/12/2020,24,Tap Mun,59,25,28,30,34,35,7
25/12/2020,1,Tap Mun,59,27,25,27,31,38,7
25/12/2020,2,Tap Mun,62,25,21,23,32,35,7
25/12/2020,3,Tap Mun,63,25,16,17,41,36,7
25/12/2020,4,Tap Mun,65,28,16,16,40,41,7
25/12/2020,5,Tap Mun,69,33,16,17,43,44,7
25/12/2020,6,Tap Mun,69,36,15,16,44,47,7
25/12/2020,7,Tap Mun,62,36,19,21,33,48,7
25/12/2020,8,Tap Mun,65,34,17,19,29,45,6
25/12/2020,9,Tap Mun,62,34,17,18,42,40,5
25/12/2020,10,Tap Mun,62,29,12,14,46,42,6
25/12/2020,11,Tap Mun,65,29,15,17,42,40,6
25/12/2020,12,Tap Mun,63,26,17,21,54,42,7
25/12/2020,13,Tap Mun,72,34,23,31,48,55,7
25/12/2020,14,Tap Mun,65,46,20,26,67,72,7
25/12/2020,15,Tap Mun,68,38,16,18,82,62,7
25/12/2020,16,Tap Mun,64,37,14,15,90,58,6
25/12/2020,17,Tap Mun,65,34,15,17,91,56,7
25/12/2020,18,Tap Mun,64,39,13,14,141,61,6
25/12/2020,19,Tap Mun,64,33,11,13,160,58,6
25/12/2020,20,Tap Mun,63,32,11,12,154,56,6
25/12/2020,21,Tap Mun,60,29,12,13,141,52,6
25/12/2020,22,Tap Mun,54,26,11,12,127,49,6
25/12/2020,23,Tap Mun,54,24,9,11,122,49,6
25/12/2020,24,Tap Mun,52,22,9,10,108,49,6
26/12/2020,1,Tap Mun,N.A.,19,N.A.,N.A.,N.A.,46,N.A.
26/12/2020,2,Tap Mun,50,18,11,12,92,46,7
26/12/2020,3,Tap Mun,50,18,9,10,89,44,5
26/12/2020,4,Tap Mun,53,17,9,11,85,44,5
26/12/2020,5,Tap Mun,53,19,9,11,81,47,5
26/12/2020,6,Tap Mun,49,19,8,9,80,44,5
26/12/2020,7,Tap Mun,48,20,8,9,56,42,4
26/12/2020,8,Tap Mun,49,16,8,10,58,31,4
26/12/2020,9,Tap Mun,52,20,11,13,79,42,4
26/12/2020,10,Tap Mun,54,20,10,12,91,45,5
26/12/2020,11,Tap Mun,49,21,9,11,101,44,5
26/12/2020,12,Tap Mun,47,17,9,11,108,40,6
26/12/2020,13,Tap Mun,47,20,11,14,116,43,7
26/12/2020,14,Tap Mun,47,21,7,9,127,44,6
26/12/2020,15,Tap Mun,47,23,10,11,131,47,7
26/12/2020,16,Tap Mun,47,19,8,10,134,42,6
26/12/2020,17,Tap Mun,46,19,8,10,132,40,5
26/12/2020,18,Tap Mun,43,16,8,9,127,37,4
26/12/2020,19,Tap Mun,42,15,8,10,102,36,3
26/12/2020,20,Tap Mun,46,20,9,10,68,35,3
26/12/2020,21,Tap Mun,49,16,10,12,55,28,3
26/12/2020,22,Tap Mun,48,13,9,11,55,24,4
26/12/2020,23,Tap Mun,50,21,11,13,74,32,4
26/12/2020,24,Tap Mun,48,21,12,14,70,41,3
27/12/2020,1,Tap Mun,48,12,12,14,55,26,4
27/12/2020,2,Tap Mun,50,16,12,13,68,30,4
27/12/2020,3,Tap Mun,54,15,11,13,70,29,4
27/12/2020,4,Tap Mun,54,15,15,17,68,33,4
27/12/2020,5,Tap Mun,54,17,12,13,56,35,4
27/12/2020,6,Tap Mun,54,14,11,13,46,27,4
27/12/2020,7,Tap Mun,53,14,12,14,41,26,4
27/12/2020,8,Tap Mun,54,16,10,12,35,26,4
27/12/2020,9,Tap Mun,55,18,16,19,56,28,5
27/12/2020,10,Tap Mun,56,23,28,35,69,40,7
27/12/2020,11,Tap Mun,55,24,22,26,107,46,7
27/12/2020,12,Tap Mun,54,23,17,19,142,44,7
27/12/2020,13,Tap Mun,58,25,25,27,164,46,8
27/12/2020,14,Tap Mun,62,33,26,29,181,60,7
27/12/2020,15,Tap Mun,58,31,16,18,183,58,7
27/12/2020,16,Tap Mun,48,21,23,26,127,41,6
27/12/2020,17,Tap Mun,54,18,19,21,149,35,6
27/12/2020,18,Tap Mun,53,24,24,25,133,43,6
27/12/2020,19,Tap Mun,49,24,16,18,113,42,4
27/12/2020,20,Tap Mun,51,19,14,15,91,29,4
27/12/2020,21,Tap Mun,53,20,13,14,74,26,4
27/12/2020,22,Tap Mun,57,19,15,16,73,24,4
27/12/2020,23,Tap Mun,54,21,15,16,65,25,4
27/12/2020,24,Tap Mun,53,19,14,15,56,24,4
28/12/2020,1,Tap Mun,N.A.,16,N.A.,N.A.,N.A.,20,N.A.
28/12/2020,2,Tap Mun,49,12,12,14,54,15,6
28/12/2020,3,Tap Mun,51,14,12,14,50,18,5
28/12/2020,4,Tap Mun,50,14,10,11,48,17,4
28/12/2020,5,Tap Mun,48,8,9,11,48,11,4
28/12/2020,6,Tap Mun,48,6,10,11,45,9,4
28/12/2020,7,Tap Mun,49,11,9,10,55,13,4
28/12/2020,8,Tap Mun,53,12,15,17,40,16,4
28/12/2020,9,Tap Mun,59,14,11,13,56,17,5
28/12/2020,10,Tap Mun,55,14,14,17,73,19,6
28/12/2020,11,Tap Mun,57,20,17,20,114,33,9
28/12/2020,12,Tap Mun,57,26,12,14,125,43,8
28/12/2020,13,Tap Mun,56,24,10,12,137,40,7
28/12/2020,14,Tap Mun,N.A.,24,N.A.,N.A.,N.A.,39,N.A.
28/12/2020,15,Tap Mun,N.A.,29,N.A.,N.A.,N.A.,47,N.A.
28/12/2020,16,Tap Mun,N.A.,26,N.A.,N.A.,N.A.,44,N.A.
28/12/2020,17,Tap Mun,53,20,11,12,123,36,6
28/12/2020,18,Tap Mun,53,18,15,16,109,33,5
28/12/2020,19,Tap Mun,54,16,10,12,109,33,4
28/12/2020,20,Tap Mun,55,18,8,8,111,39,4
28/12/2020,21,Tap Mun,58,22,6,8,113,42,4
28/12/2020,22,Tap Mun,60,22,9,11,107,39,4
28/12/2020,23,Tap Mun,62,19,10,11,101,35,4
28/12/2020,24,Tap Mun,60,21,8,9,101,37,4
29/12/2020,1,Tap Mun,63,23,8,10,100,39,4
29/12/2020,2,Tap Mun,65,23,8,10,100,39,5
29/12/2020,3,Tap Mun,66,23,8,10,96,40,5
29/12/2020,4,Tap Mun,67,25,8,10,93,43,5
29/12/2020,5,Tap Mun,64,24,8,10,91,42,4
29/12/2020,6,Tap Mun,64,25,8,10,88,43,4
29/12/2020,7,Tap Mun,64,26,8,10,61,44,4
29/12/2020,8,Tap Mun,65,22,9,11,67,37,4
29/12/2020,9,Tap Mun,64,24,9,10,84,42,5
29/12/2020,10,Tap Mun,65,24,10,12,90,42,5
29/12/2020,11,Tap Mun,66,27,9,11,103,44,6
29/12/2020,12,Tap Mun,63,27,7,9,116,44,5
29/12/2020,13,Tap Mun,64,27,11,12,126,41,5
29/12/2020,14,Tap Mun,63,27,8,9,134,41,5
29/12/2020,15,Tap Mun,63,27,17,19,132,44,5
29/12/2020,16,Tap Mun,64,27,16,19,133,46,5
29/12/2020,17,Tap Mun,62,27,18,20,125,46,5
29/12/2020,18,Tap Mun,59,27,14,16,118,42,4
29/12/2020,19,Tap Mun,57,22,11,11,95,39,4
29/12/2020,20,Tap Mun,59,22,16,18,81,33,5
29/12/2020,21,Tap Mun,60,17,16,17,58,22,4
29/12/2020,22,Tap Mun,60,16,11,13,49,20,4
29/12/2020,23,Tap Mun,62,17,12,14,46,21,3
29/12/2020,24,Tap Mun,62,20,15,17,42,24,4
30/12/2020,1,Tap Mun,N.A.,32,N.A.,N.A.,N.A.,46,N.A.
30/12/2020,2,Tap Mun,N.A.,48,N.A.,N.A.,N.A.,99,N.A.
30/12/2020,3,Tap Mun,128,23,14,16,40,84,7
30/12/2020,4,Tap Mun,146,12,17,19,35,73,6
30/12/2020,5,Tap Mun,153,9,19,20,32,57,6
30/12/2020,6,Tap Mun,145,7,17,19,33,42,6
30/12/2020,7,Tap Mun,131,4,15,17,39,58,5
30/12/2020,8,Tap Mun,124,5,15,17,47,50,6
30/12/2020,9,Tap Mun,114,5,13,15,62,43,7
30/12/2020,10,Tap Mun,101,10,12,14,76,59,7
30/12/2020,11,Tap Mun,91,14,11,13,87,80,7
30/12/2020,12,Tap Mun,83,19,10,12,95,80,7
30/12/2020,13,Tap Mun,78,19,10,12,98,59,6
30/12/2020,14,Tap Mun,77,23,10,12,87,55,5
30/12/2020,15,Tap Mun,N.A.,17,N.A.,N.A.,N.A.,48,N.A.
30/12/2020,16,Tap Mun,68,18,10,12,105,52,8
30/12/2020,17,Tap Mun,63,21,11,11,100,51,7
30/12/2020,18,Tap Mun,60,18,10,12,94,44,7
30/12/2020,19,Tap Mun,62,17,11,13,88,45,7
30/12/2020,20,Tap Mun,64,17,11,13,84,45,7
30/12/2020,21,Tap Mun,64,17,11,13,77,42,7
30/12/2020,22,Tap Mun,64,18,12,14,71,45,7
30/12/2020,23,Tap Mun,63,15,11,13,70,39,7
30/12/2020,24,Tap Mun,62,19,10,12,71,40,7
31/12/2020,1,Tap Mun,59,17,8,10,72,39,7
31/12/2020,2,Tap Mun,54,15,9,9,71,37,7
31/12/2020,3,Tap Mun,55,16,8,9,71,34,7
31/12/2020,4,Tap Mun,54,18,7,9,70,33,7
31/12/2020,5,Tap Mun,53,18,7,8,70,31,7
31/12/2020,6,Tap Mun,49,16,6,8,70,29,7
31/12/2020,7,Tap Mun,48,11,7,8,70,23,7
31/12/2020,8,Tap Mun,48,7,8,9,69,18,7
31/12/2020,9,Tap Mun,48,12,10,13,N.A.,24,7
31/12/2020,10,Tap Mun,48,16,10,13,69,30,7
31/12/2020,11,Tap Mun,48,15,10,14,N.A.,32,8
31/12/2020,12,Tap Mun,49,13,12,16,72,33,9
31/12/2020,13,Tap Mun,52,15,11,15,81,35,9
31/12/2020,14,Tap Mun,52,18,11,13,86,36,8
31/12/2020,15,Tap Mun,50,16,13,16,85,33,8
31/12/2020,16,Tap Mun,50,15,11,13,90,29,7
31/12/2020,17,Tap Mun,51,18,13,15,89,34,7
31/12/2020,18,Tap Mun,52,16,15,17,86,36,7
31/12/2020,19,Tap Mun,51,19,15,16,82,41,7
31/12/2020,20,Tap Mun,51,20,14,15,79,42,7
31/12/2020,21,Tap Mun,51,17,15,16,75,37,8
31/12/2020,22,Tap Mun,53,16,14,15,75,35,8
31/12/2020,23,Tap Mun,54,19,14,16,72,36,9
31/12/2020,24,Tap Mun,54,16,15,17,68,35,9
1/1/2021,1,Tap Mun,N.A.,15,N.A.,N.A.,N.A.,33,N.A.
1/1/2021,2,Tap Mun,53,13,12,14,67,29,10
1/1/2021,3,Tap Mun,53,12,13,15,64,27,10
1/1/2021,4,Tap Mun,54,13,14,15,64,26,10
1/1/2021,5,Tap Mun,54,12,11,12,66,24,9
1/1/2021,6,Tap Mun,54,14,11,12,66,26,10
1/1/2021,7,Tap Mun,53,17,10,12,66,28,10
1/1/2021,8,Tap Mun,54,17,12,14,64,28,10
1/1/2021,9,Tap Mun,53,13,12,14,66,24,9
1/1/2021,10,Tap Mun,53,17,11,16,68,28,9
1/1/2021,11,Tap Mun,54,14,12,17,70,28,9
1/1/2021,12,Tap Mun,53,14,12,16,77,29,8
1/1/2021,13,Tap Mun,54,15,12,15,83,31,8
1/1/2021,14,Tap Mun,54,17,12,15,89,32,7
1/1/2021,15,Tap Mun,55,17,13,15,96,32,8
1/1/2021,16,Tap Mun,54,15,11,13,101,29,7
1/1/2021,17,Tap Mun,53,17,11,13,95,33,7
1/1/2021,18,Tap Mun,54,17,14,16,93,34,7
1/1/2021,19,Tap Mun,54,20,16,17,86,39,7
